series,gallery_number,set_code,set_number,name_de,name_en,image_url_de,image_url_en
7,1,SCR,107,Briduradon,Archaludon,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_1-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_1-2x.png
7,2,SSP,130,Briduradon-ex,Archaludon ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_2-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_2-2x.png
7,3,SSP,74,Azumarill,Azumarill,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_3-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_3-2x.png
7,4,TWM,134,Heiteira-ex,Blissey ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_4-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_4-2x.png
7,5,TWM,141,Blutmond-Ursaluna-ex,Bloodmoon Ursaluna ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_5-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_5-2x.png
7,6,SCR,119,Bisofank,Bouffalant,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_6-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_6-2x.png
7,7,PRE,4,Knospi,Budew,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_7-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_7-2x.png
7,8,SSP,36,Azugladis-ex,Ceruledge ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_8-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_8-2x.png
7,9,TWM,105,Meistagrif,Conkeldurr,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_9-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_9-2x.png
7,10,TEF,85,Rotomurf,Drilbur,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_10-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_10-2x.png
7,11,TEF,129,Dummimisel,Dudunsparce,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_11-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_11-2x.png
7,12,SHF,19,Zwirrklop,Dusclops,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_12-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_12-2x.png
7,13,SHF,20,Zwirrfinst,Dusknoir,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_13-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_13-2x.png
7,14,SSP,143,Evoli,Eevee,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_14-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_14-2x.png
7,15,PRE,75,Evoli-ex,Eevee ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_15-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_15-2x.png
7,16,PRE,34,Psiana-ex,Espeon ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_16-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_16-2x.png
7,17,SCR,118,Wirbel-Rotom,Fan Rotom,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_17-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_17-2x.png
7,18,SHF,38,Beatori-ex,Fezandipiti ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_18-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_18-2x.png
7,19,PRE,14,Flamara-ex,Flareon ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_19-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_19-2x.png
7,20,TWM,53,Frosdedje,Froslass,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_20-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_20-2x.png
7,21,SHF,2,Voltula,Galvantula,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_21-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_21-2x.png
7,22,SSP,107,Gastrodon,Gastrodon,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_22-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_22-2x.png
7,23,PRE,26,Glaziola-ex,Glaceon ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_23-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_23-2x.png
7,24,TWM,106,Quajutsu-ex,Greninja ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_24-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_24-2x.png
7,25,SSP,19,Ho-Oh,Ho-Oh,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_25-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_25-2x.png
7,26,JTG,136,Hops Zwollock,Hop’s Dubwool,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_26-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_26-2x.png
7,27,JTG,117,Hops Relaxo,Hop’s Snorlax,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_27-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_27-2x.png
7,28,JTG,111,Hops Zacian-ex,Hop’s Zacian ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_28-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_28-2x.png
7,29,JTG,53,Enigmaras Wampitz-ex,Iono’s Bellibolt ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_29-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_29-2x.png
7,30,JTG,55,Enigmaras Voltrean,Iono’s Kilowattrel,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_30-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_30-2x.png
7,31,JTG,47,Enigmaras Voltobal,Iono’s Voltorb,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_31-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_31-2x.png
7,32,TWM,77,Eisendorn-ex,Iron Thorns ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_32-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_32-2x.png
7,33,PRE,30,Blitza-ex,Jolteon ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_33-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_33-2x.png
7,34,SCR,50,Wattzapf,Joltik,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_34-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_34-2x.png
7,35,SSP,76,Latias-ex,Latias ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_35-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_35-2x.png
7,36,PRE,6,Folipurba-ex,Leafeon ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_36-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_36-2x.png
7,37,JTG,56,Lillys Piepi-ex,Lillie’s Clefairy ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_37-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_37-2x.png
7,38,JTG,67,Lillys Bandelby,Lillie’s Ribombee,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_38-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_38-2x.png
7,39,SSP,59,Magneton,Magneton,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_39-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_39-2x.png
7,40,JTG,79,Mamutel-ex,Mamoswine ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_40-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_40-2x.png
7,41,TEF,114,Metang,Metang,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_41-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_41-2x.png
7,42,TWM,95,Benesaru,Munkidori,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_42-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_42-2x.png
7,43,SCR,115,Noctuh,Noctowl,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_43-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_43-2x.png
7,44,JTG,27,Ns Flampivian,N’s Darmanitan,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_44-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_44-2x.png
7,45,JTG,116,Ns Reshiram,N’s Reshiram,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_45-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_45-2x.png
7,46,JTG,98,Ns Zoroark-ex,N’s Zoroark ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_46-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_46-2x.png
7,47,SSP,57,Pikachu-ex,Pikachu ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_47-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_47-2x.png
7,48,TEF,24,Skarabaks,Rabsca,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_48-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_48-2x.png
7,49,PRE,86,Regigigas,Regigigas,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_49-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_49-2x.png
7,50,SSP,86,Feelinara-ex,Sylveon ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_50-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_50-2x.png
7,51,SSP,65,Kapu-Riki,Tapu Koko,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_51-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_51-2x.png
7,52,TWM,131,Nigiragi,Tatsugiri,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_52-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_52-2x.png
7,53,TWM,25,Türkisgrüne-Maske-Ogerpon-ex,Teal Mask Ogerpon ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_53-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_53-2x.png
7,54,SSP,161,Terapagos,Terapagos,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_54-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_54-2x.png
7,55,SCR,128,Terapagos-ex,Terapagos ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_55-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_55-2x.png
7,56,JTG,95,Despotar,Tyranitar,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_56-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_56-2x.png
7,57,PRE,60,Nachtara-ex,Umbreon ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_57-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_57-2x.png
7,58,PRE,23,Aquana-ex,Vaporeon ex,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_58-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_58-2x.png
7,59,SCR,131,Höhlensystem Null,Area Zero Underdepths,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_59-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_59-2x.png
7,60,TEF,142,Bells Hingabe,Bianca’s Devotion,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_60-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_60-2x.png
7,61,SCR,132,Brianna,Briar,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_61-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_61-2x.png
7,62,SSP,164,Prächtiger Mixer,Brilliant Blender,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_62-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_62-2x.png
7,63,JTG,146,Rockos Erkundung,Brock’s Scouting,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/de-de/OP_Prize_SE7_DE_63-2x.png,https://d1wx537rtdixyy.cloudfront.net/expansions/series7/en-us/OP_Prize_SE7_EN_63-2x.png
