tournament_id;date;meta;players;archetype_id;archetype_name;lists;lists_total;share;wins;losses;ties;matches;win_rate;win_rate_convention;record_source
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;other;Other;10;150;0.066667;31;38;3;72;0.430556;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;mega-excadrill-ex;Mega Excadrill;10;150;0.066667;28;36;0;64;0.4375;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;festival-lead;Festival Lead;9;150;0.06;15;32;0;47;0.319149;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;slowking-scr;Slowking;9;150;0.06;13;27;0;40;0.325;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;dragapult-dusknoir;Dragapult Dusknoir;6;150;0.04;19;15;1;35;0.542857;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;alakazam-dudunsparce;Alakazam Dudunsparce;6;150;0.04;26;15;1;42;0.619048;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;n-zoroark;N's Zoroark;4;150;0.026667;15;8;1;24;0.625;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;mega-lucario-ex;Mega Lucario;4;150;0.026667;12;12;0;24;0.5;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;lopunny-dusknoir;Lopunny Dusknoir;4;150;0.026667;8;11;0;19;0.421053;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;lucario-hariyama;Lucario Hariyama;3;150;0.02;10;10;0;20;0.5;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;ogerpon-meganium-hydrapple;Ogerpon Meganium Hydrapple;3;150;0.02;14;8;1;23;0.608696;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;raging-bolt-ogerpon;Raging Bolt Ogerpon;3;150;0.02;14;10;0;24;0.583333;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;dhelmise-pbl;Dhelmise;3;150;0.02;10;8;0;18;0.555556;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;mega-chandelure-ex;Mega Chandelure;3;150;0.02;8;10;0;18;0.444444;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;mega-abomasnow-ex;Mega Abomasnow;3;150;0.02;5;9;0;14;0.357143;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;mega-venusaur-ex;Mega Venusaur;3;150;0.02;3;9;0;12;0.25;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;mega-absol-box;Mega Absol Box;3;150;0.02;2;10;0;12;0.166667;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;mega-starmie-ex;Mega Starmie;2;150;0.013333;11;5;0;16;0.6875;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;crustle-dri;Crustle;2;150;0.013333;8;4;0;12;0.666667;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;cynthia-garchomp-ex;Cynthia's Garchomp;2;150;0.013333;7;5;0;12;0.583333;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;dragapult-dudunsparce;Dragapult Dudunsparce;2;150;0.013333;6;5;0;11;0.545455;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;starmie-dusknoir;Starmie Dusknoir;2;150;0.013333;6;10;0;16;0.375;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;grimmsnarl-froslass;Grimmsnarl Froslass;2;150;0.013333;5;5;0;10;0.5;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;cinccino-ex;Cinccino;2;150;0.013333;6;5;0;11;0.545455;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;sharpedo-toxtricity;Sharpedo Toxtricity;2;150;0.013333;8;5;0;13;0.615385;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;rockets-honchkrow;Rocket's Honchkrow;2;150;0.013333;4;4;0;8;0.5;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;manectric-eelektrik;Manectric Eelektrik;2;150;0.013333;8;7;0;15;0.533333;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;rocket-mewtwo-ex;Rocket's Mewtwo;2;150;0.013333;6;6;0;12;0.5;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;kangaskhan-bouffalant;Kangaskhan Bouffalant;2;150;0.013333;6;4;0;10;0.6;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;hops-trevenant;Hop's Trevenant;2;150;0.013333;2;5;0;7;0.285714;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;beedrill-ex-cri;Beedrill;2;150;0.013333;1;15;0;16;0.0625;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;palafin-ex;Palafin;1;150;0.006667;5;3;0;8;0.625;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;bronzong-tef;Bronzong;1;150;0.006667;4;3;0;7;0.571429;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;ogerpon-meganium-arboliva;Ogerpon Meganium Arboliva;1;150;0.006667;2;2;0;4;0.5;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;diancie-dusknoir;Diancie Dusknoir;1;150;0.006667;2;2;0;4;0.5;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;blaziken-ex-jtg;Blaziken;1;150;0.006667;2;2;0;4;0.5;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;paldean-tauros-pfl;Paldean Tauros;1;150;0.006667;2;2;0;4;0.5;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;mega-froslass-dudunsparce;Froslass Dudunsparce;1;150;0.006667;2;4;0;6;0.333333;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;ogerpon-meganium;Ogerpon Meganium;1;150;0.006667;1;1;0;2;0.5;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;lopunny-dudunsparce;Lopunny Dudunsparce;1;150;0.006667;1;2;0;3;0.333333;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;dragapult-blaziken;Dragapult Blaziken;1;150;0.006667;1;1;0;2;0.5;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;ethan-typhlosion;Ethan's Typhlosion;1;150;0.006667;1;7;0;8;0.125;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;lillie-clefairy;Lillie's Clefairy;1;150;0.006667;1;3;0;4;0.25;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;mega-dragonite-ex;Mega Dragonite;1;150;0.006667;1;3;0;4;0.25;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;metagross-cri;Metagross;1;150;0.006667;0;2;0;2;0.0;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;toxtricity-box;Toxtricity Box;1;150;0.006667;0;3;0;3;0.0;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;toucannon-pbl;Toucannon;1;150;0.006667;0;8;0;8;0.0;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;clefairy-ogerpon;Clefairy Ogerpon;1;150;0.006667;0;8;0;8;0.0;mitUnentschieden;pairings
6a7aa8e92b308b6067b50e60;2026-08-13;TEF-PBL;150;mega-camerupt-ex;Mega Camerupt;1;150;0.006667;0;8;0;8;0.0;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;festival-lead;Festival Lead;13;105;0.12381;23;29;0;52;0.442308;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;mega-excadrill-ex;Mega Excadrill;10;105;0.095238;16;21;0;37;0.432432;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;slowking-scr;Slowking;8;105;0.07619;17;13;0;30;0.566667;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;dragapult-ex;Dragapult;7;105;0.066667;9;20;0;29;0.310345;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;dragapult-blaziken;Dragapult Blaziken;6;105;0.057143;10;15;0;25;0.4;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;dragapult-dusknoir;Dragapult Dusknoir;5;105;0.047619;4;6;0;10;0.4;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;grimmsnarl-froslass;Grimmsnarl Froslass;5;105;0.047619;5;13;0;18;0.277778;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;alakazam-dudunsparce;Alakazam Dudunsparce;4;105;0.038095;5;13;0;18;0.277778;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;n-zoroark;N's Zoroark;4;105;0.038095;3;10;0;13;0.230769;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;dhelmise-pbl;Dhelmise;4;105;0.038095;8;9;0;17;0.470588;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;other;Other;4;105;0.038095;6;13;0;19;0.315789;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;mega-lucario-ex;Mega Lucario;3;105;0.028571;3;3;0;6;0.5;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;cinccino-ex;Cinccino;2;105;0.019048;1;3;0;4;0.25;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;beedrill-ex-cri;Beedrill;2;105;0.019048;5;1;0;6;0.833333;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;lopunny-dudunsparce;Lopunny Dudunsparce;2;105;0.019048;4;2;0;6;0.666667;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;kangaskhan-bouffalant;Kangaskhan Bouffalant;2;105;0.019048;0;2;0;2;0.0;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;basic-box-m;Basic Box;2;105;0.019048;4;2;0;6;0.666667;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;mega-venusaur-ex;Mega Venusaur;2;105;0.019048;6;4;0;10;0.6;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;lucario-hariyama;Lucario Hariyama;2;105;0.019048;2;8;0;10;0.2;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;sinistcha-ogerpon;Sinistcha Ogerpon;1;105;0.009524;1;0;0;1;1.0;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;mega-starmie-ex;Mega Starmie;1;105;0.009524;2;2;0;4;0.5;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;greninja-ex;Greninja;1;105;0.009524;0;1;0;1;0.0;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;clefairy-ogerpon;Clefairy Ogerpon;1;105;0.009524;0;1;0;1;0.0;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;ogerpon-meganium-hydrapple;Ogerpon Meganium Hydrapple;1;105;0.009524;1;2;0;3;0.333333;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;mega-dragonite-ex;Mega Dragonite;1;105;0.009524;2;2;0;4;0.5;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;toucannon-pbl;Toucannon;1;105;0.009524;0;1;0;1;0.0;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;ceruledge-ex;Ceruledge;1;105;0.009524;0;1;0;1;0.0;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;starmie-froslass;Starmie Froslass;1;105;0.009524;5;0;0;5;1.0;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;ethan-typhlosion;Ethan's Typhlosion;1;105;0.009524;4;1;0;5;0.8;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;rockets-honchkrow;Rocket's Honchkrow;1;105;0.009524;4;1;0;5;0.8;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;sharpedo-toxtricity;Sharpedo Toxtricity;1;105;0.009524;4;1;0;5;0.8;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;tera-box;Tera Box;1;105;0.009524;3;2;0;5;0.6;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;starmie-dusknoir;Starmie Dusknoir;1;105;0.009524;3;2;0;5;0.6;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;scovillain-ex;Scovillain;1;105;0.009524;3;2;0;5;0.6;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;mega-charizard-x-ex;Mega Charizard X;1;105;0.009524;2;3;0;5;0.4;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;slaking-ex;Slaking;1;105;0.009524;2;3;0;5;0.4;mitUnentschieden;pairings
6a7c79d22b308b6067b52012;2026-08-13;TEF-PBL;105;mega-froslass-ex;Mega Froslass;1;105;0.009524;1;4;0;5;0.2;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;dragapult-ex;Dragapult;18;128;0.140625;44;38;0;82;0.536585;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;mega-excadrill-ex;Mega Excadrill;14;128;0.109375;30;35;0;65;0.461538;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;grimmsnarl-froslass;Grimmsnarl Froslass;9;128;0.070312;25;25;0;50;0.5;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;slowking-scr;Slowking;8;128;0.0625;24;22;0;46;0.521739;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;festival-lead;Festival Lead;7;128;0.054688;15;12;0;27;0.555556;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;dragapult-dusknoir;Dragapult Dusknoir;7;128;0.054688;17;14;0;31;0.548387;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;alakazam-dudunsparce;Alakazam Dudunsparce;6;128;0.046875;8;15;0;23;0.347826;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;raging-bolt-ogerpon;Raging Bolt Ogerpon;5;128;0.039062;16;8;0;24;0.666667;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;n-zoroark;N's Zoroark;5;128;0.039062;10;15;0;25;0.4;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;dragapult-blaziken;Dragapult Blaziken;5;128;0.039062;17;15;0;32;0.53125;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;other;Other;4;128;0.03125;11;11;0;22;0.5;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;manectric-eelektrik;Manectric Eelektrik;3;128;0.023438;10;11;0;21;0.47619;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;toucannon-pbl;Toucannon;3;128;0.023438;3;3;0;6;0.5;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;dragapult-dudunsparce;Dragapult Dudunsparce;2;128;0.015625;10;4;0;14;0.714286;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;basic-box-m;Basic Box;2;128;0.015625;11;3;0;14;0.785714;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;mega-lucario-ex;Mega Lucario;2;128;0.015625;7;4;0;11;0.636364;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;kangaskhan-bouffalant;Kangaskhan Bouffalant;2;128;0.015625;5;6;0;11;0.454545;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;dhelmise-pbl;Dhelmise;2;128;0.015625;5;6;0;11;0.454545;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;rockets-honchkrow;Rocket's Honchkrow;2;128;0.015625;4;6;0;10;0.4;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;mega-greninja-ex;Mega Greninja;2;128;0.015625;1;6;0;7;0.142857;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;crustle-dri;Crustle;2;128;0.015625;1;5;0;6;0.166667;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;ceruledge-ex;Ceruledge;1;128;0.007812;5;2;0;7;0.714286;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;mega-starmie-ex;Mega Starmie;1;128;0.007812;5;2;0;7;0.714286;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;toxtricity-box;Toxtricity Box;1;128;0.007812;5;2;0;7;0.714286;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;cynthia-garchomp-ex;Cynthia's Garchomp;1;128;0.007812;4;3;0;7;0.571429;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;starmie-froslass;Starmie Froslass;1;128;0.007812;3;4;0;7;0.428571;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;mega-abomasnow-ex;Mega Abomasnow;1;128;0.007812;3;4;0;7;0.428571;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;greninja-ex;Greninja;1;128;0.007812;3;3;0;6;0.5;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;mega-chandelure-ex;Mega Chandelure;1;128;0.007812;3;4;0;7;0.428571;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;lucario-hariyama;Lucario Hariyama;1;128;0.007812;2;1;0;3;0.666667;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;mega-froslass-dudunsparce;Froslass Dudunsparce;1;128;0.007812;2;5;0;7;0.285714;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;dragapult-froslass;Dragapult Froslass;1;128;0.007812;2;2;0;4;0.5;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;mega-froslass-ex;Mega Froslass;1;128;0.007812;2;5;0;7;0.285714;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;sinistcha-ogerpon;Sinistcha Ogerpon;1;128;0.007812;1;1;0;2;0.5;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;lillie-clefairy;Lillie's Clefairy;1;128;0.007812;1;4;0;5;0.2;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;lopunny-dudunsparce;Lopunny Dudunsparce;1;128;0.007812;0;2;0;2;0.0;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;lopunny-dusknoir;Lopunny Dusknoir;1;128;0.007812;0;2;0;2;0.0;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;greninja-blaziken;Greninja Blaziken;1;128;0.007812;0;2;0;2;0.0;mitUnentschieden;pairings
6a74bc282b308b6067b4bc97;2026-08-12;TEF-PBL;128;beedrill-ex-cri;Beedrill;1;128;0.007812;0;2;0;2;0.0;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;dragapult-ex;Dragapult;13;115;0.113043;38;31;2;71;0.535211;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;festival-lead;Festival Lead;12;115;0.104348;18;30;0;48;0.375;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;dragapult-blaziken;Dragapult Blaziken;10;115;0.086957;29;35;1;65;0.446154;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;alakazam-dudunsparce;Alakazam Dudunsparce;8;115;0.069565;24;16;0;40;0.6;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;slowking-scr;Slowking;7;115;0.06087;13;11;1;25;0.52;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;raging-bolt-ogerpon;Raging Bolt Ogerpon;7;115;0.06087;19;21;0;40;0.475;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;n-zoroark;N's Zoroark;5;115;0.043478;7;12;0;19;0.368421;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;other;Other;4;115;0.034783;2;11;0;13;0.153846;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;mega-excadrill-ex;Mega Excadrill;4;115;0.034783;13;12;0;25;0.52;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;greninja-ex;Greninja;3;115;0.026087;3;7;0;10;0.3;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;ogerpon-meganium-hydrapple;Ogerpon Meganium Hydrapple;3;115;0.026087;4;6;0;10;0.4;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;mega-lucario-ex;Mega Lucario;3;115;0.026087;12;7;0;19;0.631579;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;hops-trevenant;Hop's Trevenant;3;115;0.026087;8;9;0;17;0.470588;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;mega-chandelure-ex;Mega Chandelure;3;115;0.026087;2;10;0;12;0.166667;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;lopunny-dusknoir;Lopunny Dusknoir;2;115;0.017391;5;5;0;10;0.5;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;toucannon-pbl;Toucannon;2;115;0.017391;5;4;0;9;0.555556;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;dhelmise-pbl;Dhelmise;2;115;0.017391;5;6;0;11;0.454545;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;lucario-hariyama;Lucario Hariyama;2;115;0.017391;12;5;0;17;0.705882;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;terapagos-noctowl;Terapagos Noctowl;1;115;0.008696;1;1;0;2;0.5;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;toxtricity-box;Toxtricity Box;1;115;0.008696;1;2;0;3;0.333333;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;basic-box-m;Basic Box;1;115;0.008696;1;1;0;2;0.5;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;diancie-dusknoir;Diancie Dusknoir;1;115;0.008696;1;3;0;4;0.25;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;blaziken-zoroark;Blaziken Zoroark;1;115;0.008696;0;2;0;2;0.0;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;feraligatr-tef;Feraligatr;1;115;0.008696;1;2;0;3;0.333333;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;luxray-ex;Luxray;1;115;0.008696;0;2;0;2;0.0;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;clefairy-ogerpon;Clefairy Ogerpon;1;115;0.008696;0;1;0;1;0.0;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;mega-absol-box;Mega Absol Box;1;115;0.008696;2;3;0;5;0.4;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;manectric-eelektrik;Manectric Eelektrik;1;115;0.008696;0;2;0;2;0.0;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;grimmsnarl-froslass;Grimmsnarl Froslass;1;115;0.008696;0;1;0;1;0.0;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;dragapult-dusknoir;Dragapult Dusknoir;1;115;0.008696;1;3;0;4;0.25;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;mega-darkrai-ex;Mega Darkrai;1;115;0.008696;0;3;0;3;0.0;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;cynthia-garchomp-ex;Cynthia's Garchomp;1;115;0.008696;7;3;0;10;0.7;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;lopunny-dudunsparce;Lopunny Dudunsparce;1;115;0.008696;8;1;0;9;0.888889;mitUnentschieden;pairings
6a7a21672b308b6067b5051e;2026-08-12;TEF-PBL;115;ethan-typhlosion;Ethan's Typhlosion;1;115;0.008696;4;3;0;7;0.571429;mitUnentschieden;pairings
