meta;tournament_date;archetype;card_name;card_identifier;total_count;max_count;deck_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;type;image_url;is_ace_spec
Meta Live;;Froslass Munkidori;Buddy-Buddy Poffin;PRE 101;26;3;18;19;94,74;PRE;;101;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_101_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Counter Catcher;PAR 160;52;4;18;19;94,74;PAR;;160;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Earthen Vessel;PRE 106;16;2;15;19;78,95;PRE;;106;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_106_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Pokégear 3.0;BLK 84;26;4;15;19;78,95;BLK;;84;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_084_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Ultra Ball;ASC 213;16;2;15;19;78,95;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Super Rod;PAL 188;14;1;14;19;73,68;PAL;;188;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Nest Ball;PAF 84;18;2;13;19;68,42;PAF;;84;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_084_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Secret Box;TWM 163;13;1;13;19;68,42;TWM;;163;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_163_R_EN_LG.png;Yes
Meta Live;;Froslass Munkidori;Poké Pad;ASC 198;15;4;5;19;26,32;ASC;;198;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_198_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Switch;MEG 130;5;1;5;19;26,32;MEG;;130;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_R_EN_LG.png;Yes
Meta Live;;Froslass Munkidori;Unfair Stamp;TWM 165;4;1;4;19;21,05;TWM;;165;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_R_EN_LG.png;Yes
Meta Live;;Froslass Munkidori;Energy Search;SVI 172;2;1;2;19;10,53;SVI;;172;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_172_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Energy Switch;MEG 115;2;1;2;19;10,53;MEG;;115;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Bug Catching Set;PRE 102;4;4;1;19;5,26;PRE;;102;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_102_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Enhanced Hammer;TWM 148;1;1;1;19;5,26;TWM;;148;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_148_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Mega Signal;ASC 193;1;1;1;19;5,26;ASC;;193;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_193_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Precious Trolley;SSP 185;1;1;1;19;5,26;SSP;;185;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_185_R_EN_LG.png;Yes
Meta Live;;Froslass Munkidori;Tool Scrapper;ASC 212;1;1;1;19;5,26;ASC;;212;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_212_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Prism Energy;ASC 216;28;4;13;19;68,42;ASC;;216;Uncommon;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_216_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Luminous Energy;PAL 191;24;4;11;19;57,89;PAL;;191;Uncommon;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_191_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Artazon;PAF 76;49;4;17;19;89,47;PAF;;76;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_076_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Town Store;OBF 196;3;1;3;19;15,79;OBF;;196;Common;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_196_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Risky Ruins;MEG 127;4;3;2;19;10,53;MEG;;127;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_127_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Forest of Vitality;ASC 188;4;4;1;19;5,26;ASC;;188;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_188_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Lillie's Determination;ASC 192;74;4;19;19;100,0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Arven;OBF 186;63;4;18;19;94,74;OBF;;186;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_186_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Iono;PAF 80;70;4;18;19;94,74;PAF;;80;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_080_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Professor's Research;PRE 122;5;1;5;19;26,32;PRE;;122;Common;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_122_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Penny;SVI 183;2;1;2;19;10,53;SVI;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_183_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Boss's Orders;ASC 183;2;2;1;19;5,26;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Colress's Tenacity;SFA 57;1;1;1;19;5,26;SFA;;57;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_057_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Dawn;PFL 87;4;4;1;19;5,26;PFL;;87;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_087_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Eri;TEF 146;1;1;1;19;5,26;TEF;;146;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_146_R_EN_LG.png;Yes
Meta Live;;Froslass Munkidori;Hassel;TWM 151;1;1;1;19;5,26;TWM;;151;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_151_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Hilda;WHT 84;1;1;1;19;5,26;WHT;;84;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_084_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Larry's Skill;PRE 115;4;4;1;19;5,26;PRE;;115;Common;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_115_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Lucian;TWM 157;2;2;1;19;5,26;TWM;;157;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_157_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Air Balloon;ASC 181;31;2;18;19;94,74;ASC;;181;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Technical Machine: Devolution;PAR 177;35;2;18;19;94,74;PAR;;177;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_177_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Bravery Charm;PAL 173;36;3;17;19;89,47;PAL;;173;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_173_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Technical Machine: Evolution;PAR 178;11;1;11;19;57,89;PAR;;178;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_178_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Counter Gain;ASC 186;4;1;4;19;21,05;ASC;;186;Common;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_186_R_EN_LG.png;No
Meta Live;;Froslass Munkidori;Hero's Cape;TEF 152;1;1;1;19;5,26;TEF;;152;Ultra Rare;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_152_R_EN_LG.png;Yes
Meta Live;;Gardevoir;Budew;PRE 4;2;1;2;18;11,11;PRE;;4;Common;G Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_004_R_EN_LG.png;No
Meta Live;;Gardevoir;Shaymin;DRI 10;1;1;1;18;5,56;DRI;;10;Uncommon;G Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_010_R_EN_LG.png;No
Meta Live;;Gardevoir;Iron Bundle;PAR 56;1;1;1;18;5,56;PAR;;56;Uncommon;W Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_056_R_EN_LG.png;No
Meta Live;;Gardevoir;Psyduck;MEP 7;1;1;1;18;5,56;MEP;;7;Promo;W Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEP/MEP_007_R_EN_LG.png;No
Meta Live;;Gardevoir;Gardevoir ex;SVI 86;36;2;18;18;100,0;SVI;;86;Double Rare;P Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_086_R_EN_LG.png;No
Meta Live;;Gardevoir;Kirlia;MEG 59;36;3;18;18;100,0;MEG;;59;Common;P Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_059_R_EN_LG.png;No
Meta Live;;Gardevoir;Lillie's Clefairy ex;JTG 56;18;1;18;18;100,0;JTG;;56;Double Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_056_R_EN_LG.png;No
Meta Live;;Gardevoir;Mew ex;MEW 151;18;1;18;18;100,0;MEW;;151;Double Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_151_R_EN_LG.png;No
Meta Live;;Gardevoir;Munkidori;TWM 95;54;3;18;18;100,0;TWM;;95;Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_095_R_EN_LG.png;No
Meta Live;;Gardevoir;Ralts;MEG 58;54;3;18;18;100,0;MEG;;58;Common;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_058_R_EN_LG.png;No
Meta Live;;Gardevoir;Scream Tail;PAR 86;18;1;18;18;100,0;PAR;;86;Uncommon;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_086_R_EN_LG.png;No
Meta Live;;Gardevoir;Drifloon;SVI 89;11;1;11;18;61,11;SVI;;89;Common;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_089_R_EN_LG.png;No
Meta Live;;Gardevoir;Frillish;WHT 44;13;2;11;18;61,11;WHT;;44;Common;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_044_R_EN_LG.png;No
Meta Live;;Gardevoir;Mega Diancie ex;PFL 41;11;1;11;18;61,11;PFL;;41;Double Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_041_R_EN_LG.png;No
Meta Live;;Gardevoir;Flutter Mane;TEF 78;2;1;2;18;11,11;TEF;;78;Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_078_R_EN_LG.png;No
Meta Live;;Gardevoir;Latias ex;SSP 76;1;1;1;18;5,56;SSP;;76;Double Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_076_R_EN_LG.png;No
Meta Live;;Gardevoir;Fezandipiti ex;SFA 38;17;1;17;18;94,44;SFA;;38;Double Rare;D Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_038_R_EN_LG.png;No
Meta Live;;Gardevoir;Darkness Energy;SVE 23;54;3;18;18;100,0;SVE;;23;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_023_R_EN_LG.png;No
Meta Live;;Gardevoir;Psychic Energy;SVE 21;134;8;18;18;100,0;SVE;;21;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_021_R_EN_LG.png;No
Meta Live;;Gardevoir;Counter Catcher;PAR 160;25;2;18;18;100,0;PAR;;160;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_R_EN_LG.png;No
Meta Live;;Gardevoir;Earthen Vessel;PRE 106;55;4;18;18;100,0;PRE;;106;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_106_R_EN_LG.png;No
Meta Live;;Gardevoir;Nest Ball;PAF 84;30;2;18;18;100,0;PAF;;84;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_084_R_EN_LG.png;No
Meta Live;;Gardevoir;Night Stretcher;SFA 61;37;3;18;18;100,0;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png;No
Meta Live;;Gardevoir;Rare Candy;MEG 125;38;3;18;18;100,0;MEG;;125;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_R_EN_LG.png;No
Meta Live;;Gardevoir;Secret Box;TWM 163;18;1;18;18;100,0;TWM;;163;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_163_R_EN_LG.png;Yes
Meta Live;;Gardevoir;Super Rod;PAL 188;18;1;18;18;100,0;PAL;;188;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_R_EN_LG.png;No
Meta Live;;Gardevoir;Ultra Ball;ASC 213;72;4;18;18;100,0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No
Meta Live;;Gardevoir;Buddy-Buddy Poffin;PRE 101;4;1;4;18;22,22;PRE;;101;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_101_R_EN_LG.png;No
Meta Live;;Gardevoir;Artazon;PAF 76;25;2;18;18;100,0;PAF;;76;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_076_R_EN_LG.png;No
Meta Live;;Gardevoir;Mystery Garden;ASC 194;11;2;10;18;55,56;ASC;;194;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_194_R_EN_LG.png;No
Meta Live;;Gardevoir;Team Rocket's Watchtower;ASC 210;2;1;2;18;11,11;ASC;;210;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_210_R_EN_LG.png;No
Meta Live;;Gardevoir;Iono;PAF 80;71;4;18;18;100,0;PAF;;80;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_080_R_EN_LG.png;No
Meta Live;;Gardevoir;Arven;OBF 186;34;3;17;18;94,44;OBF;;186;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_186_R_EN_LG.png;No
Meta Live;;Gardevoir;Lillie's Determination;ASC 192;55;4;17;18;94,44;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No
Meta Live;;Gardevoir;Professor Turo's Scenario;PRE 121;14;1;14;18;77,78;PRE;;121;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_121_R_EN_LG.png;No
Meta Live;;Gardevoir;Professor's Research;PRE 122;17;2;13;18;72,22;PRE;;122;Common;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_122_R_EN_LG.png;No
Meta Live;;Gardevoir;Boss's Orders;ASC 183;2;1;2;18;11,11;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No
Meta Live;;Gardevoir;Bravery Charm;PAL 173;32;3;18;18;100,0;PAL;;173;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_173_R_EN_LG.png;No
Meta Live;;Gardevoir;Technical Machine: Evolution;PAR 178;30;2;17;18;94,44;PAR;;178;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_178_R_EN_LG.png;No
Meta Live;;Gardevoir;Luxurious Cape;PAR 166;5;1;5;18;27,78;PAR;;166;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_166_R_EN_LG.png;No
Meta Live;;Gardevoir;Technical Machine: Devolution;PAR 177;3;1;3;18;16,67;PAR;;177;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_177_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Budew;PRE 4;1;1;1;18;5,56;PRE;;4;Common;G Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_004_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Psyduck;MEP 7;1;1;1;18;5,56;MEP;;7;Promo;W Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEP/MEP_007_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Frillish;WHT 44;37;3;18;18;100,0;WHT;;44;Common;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_044_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Gardevoir ex;SVI 86;36;2;18;18;100,0;SVI;;86;Double Rare;P Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_086_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Jellicent ex;WHT 45;19;2;18;18;100,0;WHT;;45;Double Rare;P Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_045_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Kirlia;MEG 59;25;2;18;18;100,0;MEG;;59;Common;P Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_059_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Mew ex;MEW 151;18;1;18;18;100,0;MEW;;151;Double Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_151_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Munkidori;TWM 95;54;3;18;18;100,0;TWM;;95;Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_095_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Ralts;MEG 58;52;3;18;18;100,0;MEG;;58;Common;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_058_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Scream Tail;PAR 86;18;1;18;18;100,0;PAR;;86;Uncommon;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_086_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Mega Diancie ex;PFL 41;17;1;17;18;94,44;PFL;;41;Double Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_041_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Lillie's Clefairy ex;JTG 56;16;1;16;18;88,89;JTG;;56;Double Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_056_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Latias ex;SSP 76;13;1;13;18;72,22;SSP;;76;Double Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_076_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Drifloon;SVI 89;2;1;2;18;11,11;SVI;;89;Common;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_089_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Fezandipiti ex;SFA 38;17;1;17;18;94,44;SFA;;38;Double Rare;D Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_038_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Darkness Energy;SVE 23;54;3;18;18;100,0;SVE;;23;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_023_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Psychic Energy;SVE 21;126;7;18;18;100,0;SVE;;21;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_021_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Earthen Vessel;PRE 106;53;3;18;18;100,0;PRE;;106;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_106_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Night Stretcher;SFA 61;36;2;18;18;100,0;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Rare Candy;MEG 125;46;3;18;18;100,0;MEG;;125;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Super Rod;PAL 188;18;1;18;18;100,0;PAL;;188;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Ultra Ball;ASC 213;72;4;18;18;100,0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Counter Catcher;PAR 160;30;2;17;18;94,44;PAR;;160;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Nest Ball;PAF 84;37;3;17;18;94,44;PAF;;84;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_084_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Secret Box;TWM 163;17;1;17;18;94,44;TWM;;163;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_163_R_EN_LG.png;Yes
Meta Live;;Gardevoir Jellicent;Buddy-Buddy Poffin;PRE 101;1;1;1;18;5,56;PRE;;101;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_101_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Precious Trolley;SSP 185;1;1;1;18;5,56;SSP;;185;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_185_R_EN_LG.png;Yes
Meta Live;;Gardevoir Jellicent;Artazon;PAF 76;26;2;17;18;94,44;PAF;;76;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_076_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Mystery Garden;ASC 194;13;3;10;18;55,56;ASC;;194;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_194_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Team Rocket's Watchtower;ASC 210;4;1;4;18;22,22;ASC;;210;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_210_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Iono;PAF 80;72;4;18;18;100,0;PAF;;80;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_080_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Lillie's Determination;ASC 192;69;4;18;18;100,0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Professor Turo's Scenario;PRE 121;15;1;15;18;83,33;PRE;;121;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_121_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Arven;OBF 186;18;4;13;18;72,22;OBF;;186;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_186_R_EN_LG.png;No
Meta Live;;Gardevoir Jellicent;Professor's Research;PRE 122;4;1;4;18;22,22;PRE;;122;Common;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_122_R_EN_LG.png;No
