tournament_id;tournament_name;meta;tournament_date;archetype;card_name;card_identifier;total_count;max_count;deck_inclusion_count;average_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;type;image_url;is_ace_spec;total_players
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Teal Mask Ogerpon ex;TWM 25;2;2;1;2,0;1;100,0;TWM;;25;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_025_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Yanma;DRI 2;1;1;1;1,0;1;100,0;DRI;;2;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_002_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Yanmega ex;DRI 3;1;1;1;1,0;1;100,0;DRI;;3;Double Rare;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_003_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Latias ex;SSP 76;1;1;1;1,0;1;100,0;SSP;;76;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_076_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Celebi;MEG 12;1;1;1;1,0;1;100,0;MEG;;12;Uncommon;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_012_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Fezandipiti ex;ASC 142;1;1;1;1,0;1;100,0;ASC;;142;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Meowth ex;POR 62;1;1;1;1,0;1;100,0;POR;;62;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_062_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Lillie's Determination;MEG 119;4;4;1;4,0;1;100,0;MEG;;119;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_119_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Dawn;PFL 87;3;3;1;3,0;1;100,0;PFL;;87;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_087_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Boss's Orders;MEG 114;3;3;1;3,0;1;100,0;MEG;;114;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_114_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Xerosic's Machinations;SFA 64;1;1;1;1,0;1;100,0;SFA;;64;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_064_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Lana's Aid;TWM 155;1;1;1;1,0;1;100,0;TWM;;155;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_155_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Wally's Compassion;MEG 132;1;1;1;1,0;1;100,0;MEG;;132;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_132_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Bug Catching Set;TWM 143;4;4;1;4,0;1;100,0;TWM;;143;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_143_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Ultra Ball;MEG 131;3;3;1;3,0;1;100,0;MEG;;131;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_131_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Secret Box;TWM 163;1;1;1;1,0;1;100,0;TWM;;163;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_163_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Energy Recycler;DRI 164;1;1;1;1,0;1;100,0;DRI;;164;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_164_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Switch;MEG 130;1;1;1;1,0;1;100,0;MEG;;130;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Special Red Card;CRI 82;1;1;1;1,0;1;100,0;CRI;;82;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRI/CRI_082_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Night Stretcher;ASC 196;1;1;1;1,0;1;100,0;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Forest of Vitality;MEG 117;4;4;1;4,0;1;100,0;MEG;;117;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_117_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Battle Cage;PFL 85;1;1;1;1,0;1;100,0;PFL;;85;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_085_R_EN_LG.png;;85
6a2d9bf0e334c3c9befd5bfa;Rare Candy Club Showdown #28 (50 CODES);Online Dated;2026-06-14;Mega Venusaur;Grass Energy;MEE 1;10;10;1;10,0;1;100,0;MEE;;1;;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEE/MEE_001_R_EN_LG.png;;85
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Teal Mask Ogerpon ex;TWM 25;4;4;1;4,0;1;100,0;TWM;;25;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_025_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Chikorita;ASC 8;3;3;1;3,0;1;100,0;ASC;;8;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_008_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Bayleef;MEG 9;2;2;1;2,0;1;100,0;MEG;;9;Common;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_009_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Bayleef;ASC 9;1;1;1;1,0;1;100,0;ASC;;9;Uncommon;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_009_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Meganium;MEG 10;2;2;1;2,0;1;100,0;MEG;;10;Rare;Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_010_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Mega Meganium ex;ASC 10;1;1;1;1,0;1;100,0;ASC;;10;Double Rare;Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_010_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Bulbasaur;MEG 1;2;2;1;2,0;1;100,0;MEG;;1;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_001_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Ivysaur;MEG 2;2;2;1;2,0;1;100,0;MEG;;2;Common;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_002_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Mega Venusaur ex;MEG 3;2;2;1;2,0;1;100,0;MEG;;3;Double Rare;Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_003_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Fezandipiti ex;ASC 142;1;1;1;1,0;1;100,0;ASC;;142;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Meowth ex;POR 62;1;1;1;1,0;1;100,0;POR;;62;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_062_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Regigigas;PRE 86;1;1;1;1,0;1;100,0;PRE;;86;Uncommon;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_086_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Lillie's Determination;MEG 119;4;4;1;4,0;1;100,0;MEG;;119;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_119_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Boss's Orders;MEG 114;2;2;1;2,0;1;100,0;MEG;;114;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_114_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Dawn;PFL 87;2;2;1;2,0;1;100,0;PFL;;87;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_087_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Wally's Compassion;MEG 132;1;1;1;1,0;1;100,0;MEG;;132;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_132_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Judge;POR 76;1;1;1;1,0;1;100,0;POR;;76;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_076_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Lana's Aid;TWM 155;1;1;1;1,0;1;100,0;TWM;;155;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_155_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Ultra Ball;MEG 131;4;4;1;4,0;1;100,0;MEG;;131;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_131_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Bug Catching Set;TWM 143;4;4;1;4,0;1;100,0;TWM;;143;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_143_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Poké Pad;POR 81;2;2;1;2,0;1;100,0;POR;;81;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_081_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Night Stretcher;ASC 196;2;2;1;2,0;1;100,0;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Hero's Cape;TEF 152;1;1;1;1,0;1;100,0;TEF;;152;Ultra Rare;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_152_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Forest of Vitality;MEG 117;3;3;1;3,0;1;100,0;MEG;;117;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_117_R_EN_LG.png;;18
6a2dd0d9e334c3c9befd5ff6;🎁Premio ETB y sellados 🏆 CHILE;Online Dated;2026-06-14;Mega Venusaur;Grass Energy;MEE 1;11;11;1;11,0;1;100,0;MEE;;1;;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEE/MEE_001_R_EN_LG.png;;18
6a1393938c163b8097996a8d;1º Liga Gladiators #Curitiba $30,00 + 100 Códigos.;Online Dated;2026-05-30;Mega Venusaur;Teal Mask Ogerpon ex;TWM 25;4;4;1;4,0;1;100,0;TWM;;25;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_025_R_EN_LG.png;;57
6a1393938c163b8097996a8d;1º Liga Gladiators #Curitiba $30,00 + 100 Códigos.;Online Dated;2026-05-30;Mega Venusaur;Mega Kangaskhan ex;MEG 104;4;4;1;4,0;1;100,0;MEG;;104;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_104_R_EN_LG.png;;57
6a1393938c163b8097996a8d;1º Liga Gladiators #Curitiba $30,00 + 100 Códigos.;Online Dated;2026-05-30;Mega Venusaur;Bulbasaur;MEG 1;3;3;1;3,0;1;100,0;MEG;;1;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_001_R_EN_LG.png;;57
6a1393938c163b8097996a8d;1º Liga Gladiators #Curitiba $30,00 + 100 Códigos.;Online Dated;2026-05-30;Mega Venusaur;Ivysaur;MEG 2;3;3;1;3,0;1;100,0;MEG;;2;Common;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_002_R_EN_LG.png;;57
6a1393938c163b8097996a8d;1º Liga Gladiators #Curitiba $30,00 + 100 Códigos.;Online Dated;2026-05-30;Mega Venusaur;Mega Venusaur ex;MEG 3;3;3;1;3,0;1;100,0;MEG;;3;Double Rare;Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_003_R_EN_LG.png;;57
6a1393938c163b8097996a8d;1º Liga Gladiators #Curitiba $30,00 + 100 Códigos.;Online Dated;2026-05-30;Mega Venusaur;Meowth ex;POR 62;1;1;1;1,0;1;100,0;POR;;62;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_062_R_EN_LG.png;;57
6a1393938c163b8097996a8d;1º Liga Gladiators #Curitiba $30,00 + 100 Códigos.;Online Dated;2026-05-30;Mega Venusaur;Lillie's Determination;MEG 119;4;4;1;4,0;1;100,0;MEG;;119;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_119_R_EN_LG.png;;57
6a1393938c163b8097996a8d;1º Liga Gladiators #Curitiba $30,00 + 100 Códigos.;Online Dated;2026-05-30;Mega Venusaur;Wally's Compassion;MEG 132;3;3;1;3,0;1;100,0;MEG;;132;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_132_R_EN_LG.png;;57
6a1393938c163b8097996a8d;1º Liga Gladiators #Curitiba $30,00 + 100 Códigos.;Online Dated;2026-05-30;Mega Venusaur;Boss's Orders;MEG 114;2;2;1;2,0;1;100,0;MEG;;114;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_114_R_EN_LG.png;;57
6a1393938c163b8097996a8d;1º Liga Gladiators #Curitiba $30,00 + 100 Códigos.;Online Dated;2026-05-30;Mega Venusaur;Judge;POR 76;1;1;1;1,0;1;100,0;POR;;76;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_076_R_EN_LG.png;;57
6a1393938c163b8097996a8d;1º Liga Gladiators #Curitiba $30,00 + 100 Códigos.;Online Dated;2026-05-30;Mega Venusaur;Bug Catching Set;TWM 143;4;4;1;4,0;1;100,0;TWM;;143;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_143_R_EN_LG.png;;57
6a1393938c163b8097996a8d;1º Liga Gladiators #Curitiba $30,00 + 100 Códigos.;Online Dated;2026-05-30;Mega Venusaur;Ultra Ball;MEG 131;4;4;1;4,0;1;100,0;MEG;;131;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_131_R_EN_LG.png;;57
6a1393938c163b8097996a8d;1º Liga Gladiators #Curitiba $30,00 + 100 Códigos.;Online Dated;2026-05-30;Mega Venusaur;Pokégear 3.0;SVI 186;3;3;1;3,0;1;100,0;SVI;;186;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_186_R_EN_LG.png;;57
6a1393938c163b8097996a8d;1º Liga Gladiators #Curitiba $30,00 + 100 Códigos.;Online Dated;2026-05-30;Mega Venusaur;Night Stretcher;ASC 196;1;1;1;1,0;1;100,0;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;;57
6a1393938c163b8097996a8d;1º Liga Gladiators #Curitiba $30,00 + 100 Códigos.;Online Dated;2026-05-30;Mega Venusaur;Scoop Up Cyclone;TWM 162;1;1;1;1,0;1;100,0;TWM;;162;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_162_R_EN_LG.png;;57
6a1393938c163b8097996a8d;1º Liga Gladiators #Curitiba $30,00 + 100 Códigos.;Online Dated;2026-05-30;Mega Venusaur;Forest of Vitality;MEG 117;4;4;1;4,0;1;100,0;MEG;;117;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_117_R_EN_LG.png;;57
6a1393938c163b8097996a8d;1º Liga Gladiators #Curitiba $30,00 + 100 Códigos.;Online Dated;2026-05-30;Mega Venusaur;Grass Energy;MEE 1;13;13;1;13,0;1;100,0;MEE;;1;;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEE/MEE_001_R_EN_LG.png;;57
6a1393938c163b8097996a8d;1º Liga Gladiators #Curitiba $30,00 + 100 Códigos.;Online Dated;2026-05-30;Mega Venusaur;Mist Energy;TEF 161;2;2;1;2,0;1;100,0;TEF;;161;Uncommon;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_161_R_EN_LG.png;;57
6a19c0ff56b11a587a942cd3;TOURNAMENT OF DOOM! BACK TO STAYING UP ALL NIGHT!;Online Dated;2026-06-13;Mega Venusaur;Bulbasaur;MEG 1;3;3;1;3,0;1;100,0;MEG;;1;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_001_R_EN_LG.png;;266
6a19c0ff56b11a587a942cd3;TOURNAMENT OF DOOM! BACK TO STAYING UP ALL NIGHT!;Online Dated;2026-06-13;Mega Venusaur;Ivysaur;MEG 2;2;2;1;2,0;1;100,0;MEG;;2;Common;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_002_R_EN_LG.png;;266
6a19c0ff56b11a587a942cd3;TOURNAMENT OF DOOM! BACK TO STAYING UP ALL NIGHT!;Online Dated;2026-06-13;Mega Venusaur;Mega Venusaur ex;MEG 3;2;2;1;2,0;1;100,0;MEG;;3;Double Rare;Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_003_R_EN_LG.png;;266
6a19c0ff56b11a587a942cd3;TOURNAMENT OF DOOM! BACK TO STAYING UP ALL NIGHT!;Online Dated;2026-06-13;Mega Venusaur;Teal Mask Ogerpon ex;TWM 25;3;3;1;3,0;1;100,0;TWM;;25;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_025_R_EN_LG.png;;266
6a19c0ff56b11a587a942cd3;TOURNAMENT OF DOOM! BACK TO STAYING UP ALL NIGHT!;Online Dated;2026-06-13;Mega Venusaur;Munkidori;TWM 95;3;3;1;3,0;1;100,0;TWM;;95;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_095_R_EN_LG.png;;266
6a19c0ff56b11a587a942cd3;TOURNAMENT OF DOOM! BACK TO STAYING UP ALL NIGHT!;Online Dated;2026-06-13;Mega Venusaur;Meowth ex;POR 62;2;2;1;2,0;1;100,0;POR;;62;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_062_R_EN_LG.png;;266
6a19c0ff56b11a587a942cd3;TOURNAMENT OF DOOM! BACK TO STAYING UP ALL NIGHT!;Online Dated;2026-06-13;Mega Venusaur;Shuckle;MEG 11;2;2;1;2,0;1;100,0;MEG;;11;Uncommon;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_011_R_EN_LG.png;;266
6a19c0ff56b11a587a942cd3;TOURNAMENT OF DOOM! BACK TO STAYING UP ALL NIGHT!;Online Dated;2026-06-13;Mega Venusaur;Mega Kangaskhan ex;MEG 104;2;2;1;2,0;1;100,0;MEG;;104;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_104_R_EN_LG.png;;266
6a19c0ff56b11a587a942cd3;TOURNAMENT OF DOOM! BACK TO STAYING UP ALL NIGHT!;Online Dated;2026-06-13;Mega Venusaur;Latias ex;SSP 76;1;1;1;1,0;1;100,0;SSP;;76;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_076_R_EN_LG.png;;266
6a19c0ff56b11a587a942cd3;TOURNAMENT OF DOOM! BACK TO STAYING UP ALL NIGHT!;Online Dated;2026-06-13;Mega Venusaur;Fezandipiti ex;ASC 142;1;1;1;1,0;1;100,0;ASC;;142;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;;266
6a19c0ff56b11a587a942cd3;TOURNAMENT OF DOOM! BACK TO STAYING UP ALL NIGHT!;Online Dated;2026-06-13;Mega Venusaur;Lillie's Determination;MEG 119;4;4;1;4,0;1;100,0;MEG;;119;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_119_R_EN_LG.png;;266
6a19c0ff56b11a587a942cd3;TOURNAMENT OF DOOM! BACK TO STAYING UP ALL NIGHT!;Online Dated;2026-06-13;Mega Venusaur;Brock's Scouting;JTG 146;1;1;1;1,0;1;100,0;JTG;;146;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_146_R_EN_LG.png;;266
6a19c0ff56b11a587a942cd3;TOURNAMENT OF DOOM! BACK TO STAYING UP ALL NIGHT!;Online Dated;2026-06-13;Mega Venusaur;Boss's Orders;MEG 114;1;1;1;1,0;1;100,0;MEG;;114;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_114_R_EN_LG.png;;266
6a19c0ff56b11a587a942cd3;TOURNAMENT OF DOOM! BACK TO STAYING UP ALL NIGHT!;Online Dated;2026-06-13;Mega Venusaur;Xerosic's Machinations;SFA 64;1;1;1;1,0;1;100,0;SFA;;64;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_064_R_EN_LG.png;;266
