set,number,our_product_id,ppl_product_id,verdict,extracted_via,url,checked_at
TWM,25,769199,769199,agree,idProduct-param,https://pokepricelab.com/de/catalog/twilight-masquerade-teal-mask-ogerpon-ex-025,2026-08-12
TWM,3,769177,769177,agree,idProduct-param,https://pokepricelab.com/de/catalog/twilight-masquerade-pinsir-003,2026-08-12
TWM,7,769181,769181,agree,idProduct-param,https://pokepricelab.com/de/catalog/twilight-masquerade-sunflora-007,2026-08-12
TWM,85,769259,769259,agree,idProduct-param,https://pokepricelab.com/de/catalog/twilight-masquerade-chimecho-085,2026-08-12
UD,16,279268,279269,disagree,idProduct-param,https://pokepricelab.com/de/catalog/undaunted-honchkrow-16,2026-08-12
UD,36,279318,279289,disagree,idProduct-param,https://pokepricelab.com/de/catalog/undaunted-scyther-36,2026-08-12
UD,47,279301,279300,disagree,idProduct-param,https://pokepricelab.com/de/catalog/undaunted-eevee-47,2026-08-12
UD,48,279300,279301,disagree,idProduct-param,https://pokepricelab.com/de/catalog/undaunted-eevee-48,2026-08-12
UD,53,279306,279306,agree,idProduct-param,https://pokepricelab.com/de/catalog/undaunted-houndour-53,2026-08-12
UD,54,279307,279307,agree,idProduct-param,https://pokepricelab.com/de/catalog/undaunted-houndour-54,2026-08-12
UD,58,279311,279311,agree,idProduct-param,https://pokepricelab.com/de/catalog/undaunted-murkrow-58,2026-08-12
UD,59,279312,279312,agree,idProduct-param,https://pokepricelab.com/de/catalog/undaunted-murkrow-59,2026-08-12
UD,62,279315,279315,agree,idProduct-param,https://pokepricelab.com/de/catalog/undaunted-pineco-62,2026-08-12
UD,63,279316,279316,agree,idProduct-param,https://pokepricelab.com/de/catalog/undaunted-pineco-63,2026-08-12
UD,65,279289,279318,disagree,idProduct-param,https://pokepricelab.com/de/catalog/undaunted-scyther-65,2026-08-12
UD,81,279334,279334,agree,idProduct-param,https://pokepricelab.com/de/catalog/undaunted-espeon-81,2026-08-12
UD,83,279336,279336,agree,idProduct-param,https://pokepricelab.com/de/catalog/undaunted-raichu-83,2026-08-12
UD,84,279337,279337,agree,idProduct-param,https://pokepricelab.com/de/catalog/undaunted-scizor-84,2026-08-12
UD,86,279339,279339,agree,idProduct-param,https://pokepricelab.com/de/catalog/undaunted-umbreon-86,2026-08-12
UD,88,279341,279341,agree,idProduct-param,https://pokepricelab.com/de/catalog/undaunted-kyogre-groudon-legend-88,2026-08-12
UD,89,279342,279342,agree,idProduct-param,https://pokepricelab.com/de/catalog/undaunted-rayquaza-deoxys-legend-89,2026-08-12
UD,90,279343,279343,agree,idProduct-param,https://pokepricelab.com/de/catalog/undaunted-rayquaza-deoxys-legend-90,2026-08-12
UL,21,279177,279177,agree,idProduct-param,https://pokepricelab.com/de/catalog/unleashed-poliwrath-21,2026-08-12
UL,39,279195,279195,agree,idProduct-param,https://pokepricelab.com/de/catalog/unleashed-pupitar-39,2026-08-12
UL,51,279207,279207,agree,idProduct-param,https://pokepricelab.com/de/catalog/unleashed-larvitar-51,2026-08-12
UL,57,279212,279213,disagree,idProduct-param,https://pokepricelab.com/de/catalog/unleashed-onix-57,2026-08-12
UL,84,279240,279240,agree,idProduct-param,https://pokepricelab.com/de/catalog/unleashed-crobat-84,2026-08-12
UL,85,279241,279241,agree,idProduct-param,https://pokepricelab.com/de/catalog/unleashed-kingdra-85,2026-08-12
UL,86,279242,279242,agree,idProduct-param,https://pokepricelab.com/de/catalog/unleashed-lanturn-86,2026-08-12
UL,88,279244,279244,agree,idProduct-param,https://pokepricelab.com/de/catalog/unleashed-tyranitar-88,2026-08-12
UL,91,279246,279247,disagree,idProduct-param,https://pokepricelab.com/de/catalog/unleashed-entei-raikou-legend-91,2026-08-12
UL,92,279249,279248,disagree,idProduct-param,https://pokepricelab.com/de/catalog/unleashed-raikou-suicune-legend-92,2026-08-12
UL,93,279248,279249,disagree,idProduct-param,https://pokepricelab.com/de/catalog/unleashed-raikou-suicune-legend-93,2026-08-12
UNB,10,372303,372303,agree,idProduct-param,https://pokepricelab.com/de/catalog/unbroken-bonds-venonat-10,2026-08-12
UNB,26,372319,372318,disagree,idProduct-param,https://pokepricelab.com/de/catalog/unbroken-bonds-litten-26,2026-08-12
UNB,27,372318,372319,disagree,idProduct-param,https://pokepricelab.com/de/catalog/unbroken-bonds-litten-27,2026-08-12
UNB,37,372328,372328,agree,idProduct-param,https://pokepricelab.com/de/catalog/unbroken-bonds-poliwag-37,2026-08-12
UNB,6,372299,372299,agree,idProduct-param,https://pokepricelab.com/de/catalog/unbroken-bonds-oddish-6,2026-08-12
UNB,67,372355,372355,agree,idProduct-param,https://pokepricelab.com/de/catalog/unbroken-bonds-gastly-67,2026-08-12
UNB,68,372356,372356,agree,idProduct-param,https://pokepricelab.com/de/catalog/unbroken-bonds-gastly-68,2026-08-12
UNB,81,406994,372373,disagree,idProduct-param,https://pokepricelab.com/de/catalog/unbroken-bonds-marshadow-81,2026-08-12
UNB,9,372302,372302,agree,idProduct-param,https://pokepricelab.com/de/catalog/unbroken-bonds-venonat-9,2026-08-12
UNB,93,372383,372384,disagree,idProduct-param,https://pokepricelab.com/de/catalog/unbroken-bonds-rhyhorn-93,2026-08-12
UNM,115,388372,388372,agree,idProduct-param,https://pokepricelab.com/de/catalog/unified-minds-riolu-115,2026-08-12
UNM,116,388382,388382,agree,idProduct-param,https://pokepricelab.com/de/catalog/unified-minds-riolu-116,2026-08-12
UNM,129,388432,388442,disagree,idProduct-param,https://pokepricelab.com/de/catalog/unified-minds-murkrow-129,2026-08-12
UNM,148,388527,388532,disagree,idProduct-param,https://pokepricelab.com/de/catalog/unified-minds-dratini-148,2026-08-12
UNM,149,388542,388537,disagree,idProduct-param,https://pokepricelab.com/de/catalog/unified-minds-dragonair-149,2026-08-12
UNM,150,388537,388542,disagree,idProduct-param,https://pokepricelab.com/de/catalog/unified-minds-dragonair-150,2026-08-12
UNM,167,388622,388622,agree,idProduct-param,https://pokepricelab.com/de/catalog/unified-minds-slakoth-167,2026-08-12
UNM,168,388627,388627,agree,idProduct-param,https://pokepricelab.com/de/catalog/unified-minds-slakoth-168,2026-08-12
UNM,208,388827,388827,agree,idProduct-param,https://pokepricelab.com/de/catalog/unified-minds-stadium-nav-208,2026-08-12
UNM,27,387967,387967,agree,idProduct-param,https://pokepricelab.com/de/catalog/unified-minds-litwick-27,2026-08-12
UNM,28,387972,387972,agree,idProduct-param,https://pokepricelab.com/de/catalog/unified-minds-litwick-28,2026-08-12
UNM,34,388302,388002,disagree,idProduct-param,https://pokepricelab.com/de/catalog/unified-minds-salazzle-34,2026-08-12
UNM,6,387867,387862,disagree,idProduct-param,https://pokepricelab.com/de/catalog/unified-minds-sewaddle-6,2026-08-12
UNM,63,388137,388137,agree,idProduct-param,https://pokepricelab.com/de/catalog/unified-minds-tynamo-63,2026-08-12
UNM,64,388142,388142,agree,idProduct-param,https://pokepricelab.com/de/catalog/unified-minds-tynamo-64,2026-08-12
UNM,7,387862,387867,disagree,idProduct-param,https://pokepricelab.com/de/catalog/unified-minds-sewaddle-7,2026-08-12
UNM,92,388272,388262,disagree,idProduct-param,https://pokepricelab.com/de/catalog/unified-minds-honedge-92,2026-08-12
UNM,93,388262,388272,disagree,idProduct-param,https://pokepricelab.com/de/catalog/unified-minds-honedge-93,2026-08-12
UNM,98,388297,388297,agree,idProduct-param,https://pokepricelab.com/de/catalog/unified-minds-salandit-98,2026-08-12
UNM,99,388002,388302,disagree,idProduct-param,https://pokepricelab.com/de/catalog/unified-minds-salazzle-99,2026-08-12
UPR,126,316051,316051,agree,idProduct-param,https://pokepricelab.com/de/catalog/ultra-prism-looker-126,2026-08-12
UPR,129,316054,316054,agree,idProduct-param,https://pokepricelab.com/de/catalog/ultra-prism-missing-clover-129,2026-08-12
UPR,153,449883,316077,disagree,idProduct-param,https://pokepricelab.com/de/catalog/ultra-prism-lusamine-153,2026-08-12
UPR,23,315826,315826,agree,idProduct-param,https://pokepricelab.com/de/catalog/ultra-prism-infernape-23,2026-08-12
UPR,32,315963,315963,agree,idProduct-param,https://pokepricelab.com/de/catalog/ultra-prism-piplup-32,2026-08-12
UPR,34,315965,315965,agree,idProduct-param,https://pokepricelab.com/de/catalog/ultra-prism-empoleon-34,2026-08-12
UPR,80,316007,316007,agree,idProduct-param,https://pokepricelab.com/de/catalog/ultra-prism-magnemite-80,2026-08-12
UPR,81,316008,316008,agree,idProduct-param,https://pokepricelab.com/de/catalog/ultra-prism-magnemite-81,2026-08-12
UPR,9,315941,315941,agree,idProduct-param,https://pokepricelab.com/de/catalog/ultra-prism-torterra-9,2026-08-12
UPR,96,316022,316022,agree,idProduct-param,https://pokepricelab.com/de/catalog/ultra-prism-gible-96,2026-08-12
UPR,97,316023,316023,agree,idProduct-param,https://pokepricelab.com/de/catalog/ultra-prism-gible-97,2026-08-12
VIV,129,512355,512355,agree,idProduct-param,https://pokepricelab.com/de/catalog/vivid-voltage-duraludon-129,2026-08-12
VIV,147,512445,512445,agree,idProduct-param,https://pokepricelab.com/de/catalog/vivid-voltage-bea-147,2026-08-12
VIV,168,512550,512550,agree,idProduct-param,https://pokepricelab.com/de/catalog/vivid-voltage-talonflame-v-168,2026-08-12
VIV,179,512605,512605,agree,idProduct-param,https://pokepricelab.com/de/catalog/vivid-voltage-allister-179,2026-08-12
VIV,180,512675,512610,disagree,idProduct-param,https://pokepricelab.com/de/catalog/vivid-voltage-bea-180,2026-08-12
VIV,182,512685,512620,disagree,idProduct-param,https://pokepricelab.com/de/catalog/vivid-voltage-leon-182,2026-08-12
VIV,183,512625,512625,agree,idProduct-param,https://pokepricelab.com/de/catalog/vivid-voltage-nessa-183,2026-08-12
VIV,192,512670,512670,agree,idProduct-param,https://pokepricelab.com/de/catalog/vivid-voltage-allister-192,2026-08-12
VIV,193,512610,512675,disagree,idProduct-param,https://pokepricelab.com/de/catalog/vivid-voltage-bea-193,2026-08-12
VIV,194,512680,512680,agree,idProduct-param,https://pokepricelab.com/de/catalog/vivid-voltage-beauty-194,2026-08-12
VIV,195,512620,512685,disagree,idProduct-param,https://pokepricelab.com/de/catalog/vivid-voltage-leon-195,2026-08-12
VIV,196,512690,512690,agree,idProduct-param,https://pokepricelab.com/de/catalog/vivid-voltage-nessa-196,2026-08-12
XY,86,281423,281423,agree,idProduct-param,https://pokepricelab.com/de/catalog/xy-aegislash-86,2026-08-12
