meta;archetype;card_name;card_identifier;total_count;max_count;deck_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;type;image_url;is_ace_spec
City Leagues;Decidueye Vivillon;Colress's Tenacity;SFA_57;1;1;1;5;20,0;SFA;;57;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_057_R_EN_LG.png;No
City Leagues;Decidueye Vivillon;Fennel;BLK_82;1;1;1;5;20,0;BLK;;82;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_082_R_EN_LG.png;No
City Leagues;Decidueye Vivillon;Iris's Fighting Spirit;ASC_190;2;2;1;5;20,0;ASC;;190;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_190_R_EN_LG.png;No
City Leagues;Decidueye Vivillon;Team Rocket's Petrel;ASC_207;3;3;1;5;20,0;ASC;;207;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_207_R_EN_LG.png;No
City Leagues;Decidueye Vivillon;Air Balloon;ASC_181;6;2;5;5;100,0;ASC;;181;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png;No
City Leagues;Decidueye Vivillon;Handheld Fan;TWM_150;2;2;1;5;20,0;TWM;;150;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_150_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Budew;PRE_4;1;1;1;7;14,3;PRE;;4;Common;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_004_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Radiant Greninja;ASR_46;7;1;7;7;100,0;ASR;;46;Radiant Rare;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_046_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Manaphy;BRS_41;1;1;1;7;14,3;BRS;;41;Rare;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_041_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Mew ex;MEW_151;7;1;7;7;100,0;MEW;;151;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_151_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Duskull;PRE_35;1;1;1;7;14,3;PRE;;35;Common;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_035_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Dusclops;PRE_36;1;1;1;7;14,3;PRE;;36;Common;PStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_036_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Dusknoir;PRE_37;1;1;1;7;14,3;PRE;;37;Rare;PStage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_037_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Minior;PAR_99;1;1;1;7;14,3;PAR;;99;Uncommon;FBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_099_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Fezandipiti ex;SFA_38;7;1;7;7;100,0;SFA;;38;Double Rare;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_038_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Beldum;TEF_113;25;4;7;7;100,0;TEF;;113;Common;MBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_113_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Origin Forme Dialga V;ASR_113;22;4;7;7;100,0;ASR;;113;Double Rare;MBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_113_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Zamazenta;CRZ_97;5;1;5;7;71,4;CRZ;;97;Holo Rare;MBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_097_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Metang;TEF_114;25;4;7;7;100,0;TEF;;114;Common;MStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_114_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Origin Forme Dialga VSTAR;ASR_114;20;3;7;7;100,0;ASR;;114;Triple Rare;MVSTAR;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_114_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Bloodmoon Ursaluna ex;TWM_141;1;1;1;7;14,3;TWM;;141;Double Rare;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_141_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Regigigas;PRE_86;1;1;1;7;14,3;PRE;;86;Uncommon;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_086_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Squawkabilly ex;PAL_169;1;1;1;7;14,3;PAL;;169;Double Rare;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_169_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Metal Energy;SVE_24;103;15;7;7;100,0;SVE;;24;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_024_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Buddy-Buddy Poffin;PRE_101;14;2;7;7;100,0;PRE;;101;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_101_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Nest Ball;SVI_181;27;4;7;7;100,0;SVI;;181;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_181_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Super Rod;PAL_188;28;4;7;7;100,0;PAL;;188;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Ultra Ball;ASC_213;27;4;7;7;100,0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Prime Catcher;PRE_119;6;1;6;7;85,7;PRE;;119;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_119_R_EN_LG.png;Yes
SVI-PFL;Dialga Metang;Pokégear 3.0;SSH_174;4;2;3;7;42,9;SSH;;174;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_174_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Counter Catcher;PAR_160;2;1;2;7;28,6;PAR;;160;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Deduction Kit;SSP_171;3;3;1;7;14,3;SSP;;171;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_171_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Night Stretcher;SFA_61;1;1;1;7;14,3;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Pal Pad;SSH_172;1;1;1;7;14,3;SSH;;172;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_172_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Academy at Night;SFA_54;4;2;2;7;28,6;SFA;;54;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_054_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Jamming Tower;TWM_153;2;1;2;7;28,6;TWM;;153;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_153_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Grand Tree;SCR_136;1;1;1;7;14,3;SCR;;136;Ultra Rare;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_136_R_EN_LG.png;Yes
SVI-PFL;Dialga Metang;Boss's Orders;ASC_183;17;3;7;7;100,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Iono;PAL_185;24;4;7;7;100,0;PAL;;185;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_185_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Professor's Research;PRE_122;21;4;6;7;85,7;PRE;;122;Common;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_122_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Thorton;LOR_167;3;1;3;7;42,9;LOR;;167;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_167_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Carmine;PRE_103;2;2;1;7;14,3;PRE;;103;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_103_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Ciphermaniac's Codebreaking;PRE_104;2;2;1;7;14,3;PRE;;104;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_104_R_EN_LG.png;No
SVI-PFL;Dialga Metang;Vitality Band;SSH_185;1;1;1;7;14,3;SSH;;185;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_185_R_EN_LG.png;No
City Leagues;Diggersby Munkidori;Munkidori;TWM_95;8;4;2;2;100,0;TWM;;95;Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_095_R_EN_LG.png;No
City Leagues;Diggersby Munkidori;Bloodmoon Ursaluna;PRE_54;2;1;2;2;100,0;PRE;;54;Rare;FBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_054_R_EN_LG.png;No
City Leagues;Diggersby Munkidori;Lunatone;MEG_74;4;2;2;2;100,0;MEG;;74;Rare;FBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_074_R_EN_LG.png;No
City Leagues;Diggersby Munkidori;Solrock;MEG_75;4;2;2;2;100,0;MEG;;75;Uncommon;FBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_075_R_EN_LG.png;No
City Leagues;Diggersby Munkidori;Bunnelby;M3_63;6;3;2;2;100,0;M3;;63;Common;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpc/M3/M3_63_R_JP_LG.png;No
City Leagues;Diggersby Munkidori;Diggersby;M3_64;4;2;2;2;100,0;M3;;64;Uncommon;CStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpc/M3/M3_64_R_JP_LG.png;No
City Leagues;Diggersby Munkidori;Darkness Energy;SVE_23;8;4;2;2;100,0;SVE;;23;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_023_R_EN_LG.png;No
City Leagues;Diggersby Munkidori;Fighting Energy;SVE_22;14;7;2;2;100,0;SVE;;22;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_022_R_EN_LG.png;No
City Leagues;Diggersby Munkidori;Energy Retrieval;SSH_160;4;2;2;2;100,0;SSH;;160;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_160_R_EN_LG.png;No
City Leagues;Diggersby Munkidori;Energy Search;SSH_161;4;2;2;2;100,0;SSH;;161;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_161_R_EN_LG.png;No
City Leagues;Diggersby Munkidori;Energy Switch;MEG_115;4;2;2;2;100,0;MEG;;115;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_R_EN_LG.png;No
City Leagues;Diggersby Munkidori;Fighting Gong;ASC_187;8;4;2;2;100,0;ASC;;187;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_187_R_EN_LG.png;No
City Leagues;Diggersby Munkidori;Night Stretcher;SFA_61;6;3;2;2;100,0;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png;No
City Leagues;Diggersby Munkidori;Poké Pad;ASC_198;6;3;2;2;100,0;ASC;;198;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_198_R_EN_LG.png;No
City Leagues;Diggersby Munkidori;Pokégear 3.0;SSH_174;4;2;2;2;100,0;SSH;;174;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_174_R_EN_LG.png;No
City Leagues;Diggersby Munkidori;Precious Trolley;SSP_185;2;1;2;2;100,0;SSP;;185;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_185_R_EN_LG.png;Yes
City Leagues;Diggersby Munkidori;Switch;MEG_130;2;1;2;2;100,0;MEG;;130;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_R_EN_LG.png;No
City Leagues;Diggersby Munkidori;Boss's Orders;ASC_183;2;1;2;2;100,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No
City Leagues;Diggersby Munkidori;Crispin;PRE_105;4;2;2;2;100,0;PRE;;105;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_105_R_EN_LG.png;No
City Leagues;Diggersby Munkidori;Lillie's Determination;ASC_192;8;4;2;2;100,0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No
City Leagues;Diggersby Munkidori;Tarragon;M3_73;2;1;2;2;100,0;M3;;73;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpc/M3/M3_73_R_JP_LG.png;No
City Leagues;Diggersby Munkidori;Team Rocket's Petrel;ASC_207;8;4;2;2;100,0;ASC;;207;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_207_R_EN_LG.png;No
City Leagues;Diggersby Munkidori;Air Balloon;ASC_181;2;1;2;2;100,0;ASC;;181;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png;No
City Leagues;Diggersby Munkidori;Counter Gain;ASC_186;4;2;2;2;100,0;ASC;;186;Common;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_186_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Applin;SCR_12;88;4;22;22;100,0;SCR;;12;Common;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_012_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Grookey;TWM_14;77;4;22;22;100,0;TWM;;14;Common;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_014_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Shaymin;DRI_10;24;2;22;22;100,0;DRI;;10;Uncommon;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_010_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Budew;ASC_16;9;1;9;22;40,9;ASC;;16;Common;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_016_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Petilil;BLK_6;3;2;2;22;9,1;BLK;;6;Common;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_006_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Dipplin;TWM_18;85;4;22;22;100,0;TWM;;18;Uncommon;GStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_018_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Rillaboom;TWM_16;22;1;22;22;100,0;TWM;;16;Uncommon;GStage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_016_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Thwackey;TWM_15;66;3;22;22;100,0;TWM;;15;Common;GStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_015_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Lilligant;JTG_7;3;2;2;22;9,1;JTG;;7;Common;GStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_007_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Goldeen;TWM_44;37;3;21;22;95,5;TWM;;44;Common;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_044_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Psyduck;ASC_39;21;1;21;22;95,5;ASC;;39;Common;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Seaking;PRE_21;22;2;19;22;86,4;PRE;;21;Uncommon;WStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_021_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Grass Energy;SVE_17;108;6;22;22;100,0;SVE;;17;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_017_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Buddy-Buddy Poffin;PRE_101;88;4;22;22;100,0;PRE;;101;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_101_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Night Stretcher;SFA_61;40;4;22;22;100,0;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Poké Pad;ASC_198;87;4;22;22;100,0;ASC;;198;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_198_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Bug Catching Set;PRE_102;65;4;20;22;90,9;PRE;;102;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_102_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Switch;MEG_130;14;2;13;22;59,1;MEG;;130;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Tool Scrapper;ASC_212;13;1;13;22;59,1;ASC;;212;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_212_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Unfair Stamp;TWM_165;6;1;6;22;27,3;TWM;;165;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_R_EN_LG.png;Yes
City Leagues;Dipplin Rillaboom;Secret Box;TWM_163;4;1;4;22;18,2;TWM;;163;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_163_R_EN_LG.png;Yes
City Leagues;Dipplin Rillaboom;Ultra Ball;ASC_213;5;2;3;22;13,6;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Sacred Ash;DRI_168;2;1;2;22;9,1;DRI;;168;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_168_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Energy Search;SSH_161;1;1;1;22;4,5;SSH;;161;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_161_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Pokégear 3.0;SSH_174;3;3;1;22;4,5;SSH;;174;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_174_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Redeemable Ticket;JTG_156;1;1;1;22;4,5;JTG;;156;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_156_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Growth Grass Energy;M3_78;7;2;5;22;22,7;M3;;78;Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpc/M3/M3_78_R_JP_LG.png;No
City Leagues;Dipplin Rillaboom;Festival Grounds;PRE_108;88;4;22;22;100,0;PRE;;108;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_108_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Boss's Orders;ASC_183;53;3;22;22;100,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Kieran;PRE_113;33;3;22;22;100,0;PRE;;113;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_113_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Lillie's Determination;ASC_192;83;4;22;22;100,0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Lana's Aid;TWM_155;24;2;21;22;95,5;TWM;;155;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_155_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Black Belt's Training;PRE_96;19;2;17;22;77,3;PRE;;96;Common;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_096_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Judge;SVI_176;18;2;14;22;63,6;SVI;;176;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_176_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Brock's Scouting;JTG_146;7;2;4;22;18,2;JTG;;146;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_146_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Hilda;WHT_84;6;2;4;22;18,2;WHT;;84;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_084_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Carmine;PRE_103;2;1;2;22;9,1;PRE;;103;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_103_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Drayton;SSP_174;2;1;2;22;9,1;SSP;;174;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_174_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Dawn;PFL_87;1;1;1;22;4,5;PFL;;87;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_087_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Lucian;TWM_157;1;1;1;22;4,5;TWM;;157;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_157_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Morty's Conviction;TEF_155;1;1;1;22;4,5;TEF;;155;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_155_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Surfer;ASC_200;1;1;1;22;4,5;ASC;;200;Common;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_200_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Team Rocket's Petrel;ASC_207;1;1;1;22;4,5;ASC;;207;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_207_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Air Balloon;ASC_181;26;2;22;22;100,0;ASC;;181;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Brave Bangle;WHT_80;40;2;22;22;100,0;WHT;;80;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_080_R_EN_LG.png;No
City Leagues;Dipplin Rillaboom;Maximum Belt;PRE_117;12;1;12;22;54,5;PRE;;117;Ultra Rare;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_117_R_EN_LG.png;Yes
City Leagues;Dipplin Rillaboom;Sacred Charm;PFL_93;1;1;1;22;4,5;PFL;;93;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_093_R_EN_LG.png;No
City Leagues;Dipplin Thwackey;Applin;SCR_12;204;4;51;51;100,0;SCR;;12;Common;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_012_R_EN_LG.png;No
City Leagues;Dipplin Thwackey;Grookey;TWM_14;191;4;51;51;100,0;TWM;;14;Common;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_014_R_EN_LG.png;No
City Leagues;Dipplin Thwackey;Shaymin;DRI_10;51;1;51;51;100,0;DRI;;10;Uncommon;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_010_R_EN_LG.png;No
City Leagues;Dipplin Thwackey;Budew;ASC_16;8;1;8;51;15,7;ASC;;16;Common;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_016_R_EN_LG.png;No
