set,number,name,rarity,version,price_eur,cardmarket_url
RCL,130,Bronzong,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Bronzong-V2-RCL130?language=1,3&minCondition=2"
RCL,130,Bronzong,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Bronzong-V3-RCL130?language=1,3&minCondition=2"
RCL,131,Probopass,Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Probopass-V1-RCL131?language=1,3&minCondition=2"
RCL,131,Probopass,Rare,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Probopass-V2-RCL131?language=1,3&minCondition=2"
RCL,131,Probopass,Rare,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Probopass-V3-RCL131?language=1,3&minCondition=2"
RCL,132,Durant,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Durant-V1-RCL132?language=1,3&minCondition=2"
RCL,132,Durant,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Durant-V2-RCL132?language=1,3&minCondition=2"
RCL,132,Durant,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Durant-V3-RCL132?language=1,3&minCondition=2"
RCL,133,Honedge,Common,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Honedge-V1-RCL133?language=1,3&minCondition=2"
RCL,133,Honedge,Common,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Honedge-V2-RCL133?language=1,3&minCondition=2"
RCL,133,Honedge,Common,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Honedge-V3-RCL133?language=1,3&minCondition=2"
RCL,134,Doublade,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Doublade-V1-RCL134?language=1,3&minCondition=2"
RCL,134,Doublade,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Doublade-V2-RCL134?language=1,3&minCondition=2"
RCL,134,Doublade,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Doublade-V3-RCL134?language=1,3&minCondition=2"
RCL,135,Aegislash,Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Aegislash-V1-RCL135?language=1,3&minCondition=2"
RCL,135,Aegislash,Rare,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Aegislash-V2-RCL135?language=1,3&minCondition=2"
RCL,135,Aegislash,Rare,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Aegislash-V3-RCL135?language=1,3&minCondition=2"
RCL,136,Copperajah V,Double Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Copperajah-V-V1-RCL136?language=1,3&minCondition=2"
RCL,136,Copperajah V,Double Rare,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Copperajah-V-V2-RCL136?language=1,3&minCondition=2"
RCL,136,Copperajah V,Double Rare,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Copperajah-V-V3-RCL136?language=1,3&minCondition=2"
RCL,137,Copperajah VMAX,Double Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Copperajah-VMAX-V1-RCL137?language=1,3&minCondition=2"
RCL,137,Copperajah VMAX,Double Rare,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Copperajah-VMAX-V2-RCL137?language=1,3&minCondition=2"
RCL,137,Copperajah VMAX,Double Rare,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Copperajah-VMAX-V3-RCL137?language=1,3&minCondition=2"
RCL,138,Duraludon,Holo Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Duraludon-V1-RCL138?language=1,3&minCondition=2"
RCL,138,Duraludon,Holo Rare,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Duraludon-V2-RCL138?language=1,3&minCondition=2"
RCL,138,Duraludon,Holo Rare,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Duraludon-V3-RCL138?language=1,3&minCondition=2"
RCL,139,Zacian,Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Zacian-V1-RCL139?language=1,3&minCondition=2"
RCL,139,Zacian,Rare,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Zacian-V2-RCL139?language=1,3&minCondition=2"
RCL,139,Zacian,Rare,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Zacian-V3-RCL139?language=1,3&minCondition=2"
RCL,140,Zamazenta,Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Zamazenta-V1-RCL140?language=1,3&minCondition=2"
RCL,140,Zamazenta,Rare,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Zamazenta-V2-RCL140?language=1,3&minCondition=2"
RCL,140,Zamazenta,Rare,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Zamazenta-V3-RCL140?language=1,3&minCondition=2"
RCL,141,Snorlax,Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Snorlax-V1-RCL141?language=1,3&minCondition=2"
RCL,141,Snorlax,Rare,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Snorlax-V2-RCL141?language=1,3&minCondition=2"
RCL,141,Snorlax,Rare,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Snorlax-V3-RCL141?language=1,3&minCondition=2"
RCL,142,Chatot,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Chatot-V1-RCL142?language=1,3&minCondition=2"
RCL,142,Chatot,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Chatot-V2-RCL142?language=1,3&minCondition=2"
RCL,142,Chatot,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Chatot-V3-RCL142?language=1,3&minCondition=2"
RCL,143,Pidove,Common,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Pidove-V1-RCL143?language=1,3&minCondition=2"
RCL,143,Pidove,Common,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Pidove-V2-RCL143?language=1,3&minCondition=2"
RCL,143,Pidove,Common,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Pidove-V3-RCL143?language=1,3&minCondition=2"
RCL,144,Tranquill,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Tranquill-V1-RCL144?language=1,3&minCondition=2"
RCL,144,Tranquill,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Tranquill-V2-RCL144?language=1,3&minCondition=2"
RCL,144,Tranquill,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Tranquill-V3-RCL144?language=1,3&minCondition=2"
RCL,145,Unfezant,Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Unfezant-V1-RCL145?language=1,3&minCondition=2"
RCL,145,Unfezant,Rare,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Unfezant-V2-RCL145?language=1,3&minCondition=2"
RCL,145,Unfezant,Rare,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Unfezant-V3-RCL145?language=1,3&minCondition=2"
RCL,146,Bunnelby,Common,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Bunnelby-V1-RCL146?language=1,3&minCondition=2"
RCL,146,Bunnelby,Common,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Bunnelby-V2-RCL146?language=1,3&minCondition=2"
RCL,146,Bunnelby,Common,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Bunnelby-V3-RCL146?language=1,3&minCondition=2"
RCL,147,Diggersby,Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Diggersby-V1-RCL147?language=1,3&minCondition=2"
RCL,147,Diggersby,Rare,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Diggersby-V2-RCL147?language=1,3&minCondition=2"
RCL,147,Diggersby,Rare,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Diggersby-V3-RCL147?language=1,3&minCondition=2"
RCL,148,Hawlucha,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Hawlucha-V1-RCL148?language=1,3&minCondition=2"
RCL,148,Hawlucha,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Hawlucha-V2-RCL148?language=1,3&minCondition=2"
RCL,148,Hawlucha,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Hawlucha-V3-RCL148?language=1,3&minCondition=2"
RCL,149,Stufful,Common,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Stufful-V1-RCL149?language=1,3&minCondition=2"
RCL,149,Stufful,Common,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Stufful-V2-RCL149?language=1,3&minCondition=2"
RCL,149,Stufful,Common,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Stufful-V3-RCL149?language=1,3&minCondition=2"
RCL,150,Bewear,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Bewear-V1-RCL150?language=1,3&minCondition=2"
RCL,150,Bewear,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Bewear-V2-RCL150?language=1,3&minCondition=2"
RCL,150,Bewear,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Bewear-V3-RCL150?language=1,3&minCondition=2"
RCL,151,Skwovet,Common,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Skwovet-V1-RCL151?language=1,3&minCondition=2"
RCL,151,Skwovet,Common,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Skwovet-V2-RCL151?language=1,3&minCondition=2"
RCL,151,Skwovet,Common,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Skwovet-V3-RCL151?language=1,3&minCondition=2"
RCL,152,Greedent,Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Greedent-V1-RCL152?language=1,3&minCondition=2"
RCL,152,Greedent,Rare,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Greedent-V2-RCL152?language=1,3&minCondition=2"
RCL,152,Greedent,Rare,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Greedent-V3-RCL152?language=1,3&minCondition=2"
RCL,153,Dubwool V,Double Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Dubwool-V-V1-RCL153?language=1,3&minCondition=2"
RCL,153,Dubwool V,Double Rare,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Dubwool-V-V2-RCL153?language=1,3&minCondition=2"
RCL,153,Dubwool V,Double Rare,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Dubwool-V-V3-RCL153?language=1,3&minCondition=2"
RCL,154,Boss's Orders,Holo Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Bosss-Orders-V1-RCL154?language=1,3&minCondition=2"
RCL,154,Boss's Orders,Holo Rare,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Bosss-Orders-V2-RCL154?language=1,3&minCondition=2"
RCL,154,Boss's Orders,Holo Rare,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Bosss-Orders-V3-RCL154?language=1,3&minCondition=2"
RCL,155,Burning Scarf,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Burning-Scarf-V1-RCL155?language=1,3&minCondition=2"
RCL,155,Burning Scarf,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Burning-Scarf-V2-RCL155?language=1,3&minCondition=2"
RCL,155,Burning Scarf,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Burning-Scarf-V3-RCL155?language=1,3&minCondition=2"
RCL,156,Capacious Bucket,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Capacious-Bucket-V1-RCL156?language=1,3&minCondition=2"
RCL,156,Capacious Bucket,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Capacious-Bucket-V2-RCL156?language=1,3&minCondition=2"
RCL,156,Capacious Bucket,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Capacious-Bucket-V3-RCL156?language=1,3&minCondition=2"
RCL,157,Cursed Shovel,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Cursed-Shovel-V1-RCL157?language=1,3&minCondition=2"
RCL,157,Cursed Shovel,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Cursed-Shovel-V2-RCL157?language=1,3&minCondition=2"
RCL,157,Cursed Shovel,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Cursed-Shovel-V3-RCL157?language=1,3&minCondition=2"
RCL,158,Dan,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Dan-V1-RCL158?language=1,3&minCondition=2"
RCL,158,Dan,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Dan-V2-RCL158?language=1,3&minCondition=2"
RCL,158,Dan,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Dan-V3-RCL158?language=1,3&minCondition=2"
RCL,159,Full Heal,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Full-Heal-V1-RCL159?language=1,3&minCondition=2"
RCL,159,Full Heal,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Full-Heal-V2-RCL159?language=1,3&minCondition=2"
RCL,159,Full Heal,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Full-Heal-V3-RCL159?language=1,3&minCondition=2"
RCL,160,Galar Mine,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Galar-Mine-V1-RCL160?language=1,3&minCondition=2"
RCL,160,Galar Mine,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Galar-Mine-V2-RCL160?language=1,3&minCondition=2"
RCL,160,Galar Mine,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Galar-Mine-V3-RCL160?language=1,3&minCondition=2"
RCL,161,Milo,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Milo-V1-RCL161?language=1,3&minCondition=2"
RCL,161,Milo,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Milo-V2-RCL161?language=1,3&minCondition=2"
RCL,161,Milo,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Milo-V3-RCL161?language=1,3&minCondition=2"
RCL,162,Nugget,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Nugget-V1-RCL162?language=1,3&minCondition=2"
RCL,162,Nugget,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Nugget-V2-RCL162?language=1,3&minCondition=2"
RCL,162,Nugget,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Nugget-V3-RCL162?language=1,3&minCondition=2"
RCL,163,Oleana,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Oleana-V1-RCL163?language=1,3&minCondition=2"
RCL,163,Oleana,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Oleana-V2-RCL163?language=1,3&minCondition=2"
RCL,163,Oleana,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Oleana-V3-RCL163?language=1,3&minCondition=2"
RCL,164,Poké Ball,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Poké-Ball-V1-RCL164?language=1,3&minCondition=2"
RCL,164,Poké Ball,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Poké-Ball-V2-RCL164?language=1,3&minCondition=2"
RCL,164,Poké Ball,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Poké-Ball-V3-RCL164?language=1,3&minCondition=2"
RCL,165,Scoop Up Net,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Scoop-Up-Net-V1-RCL165?language=1,3&minCondition=2"
RCL,165,Scoop Up Net,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Scoop-Up-Net-V2-RCL165?language=1,3&minCondition=2"
RCL,165,Scoop Up Net,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Scoop-Up-Net-V3-RCL165?language=1,3&minCondition=2"
RCL,166,Skyla,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Skyla-V1-RCL166?language=1,3&minCondition=2"
RCL,166,Skyla,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Skyla-V2-RCL166?language=1,3&minCondition=2"
RCL,166,Skyla,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Skyla-V3-RCL166?language=1,3&minCondition=2"
RCL,167,Sonia,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Sonia-V1-RCL167?language=1,3&minCondition=2"
RCL,167,Sonia,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Sonia-V2-RCL167?language=1,3&minCondition=2"
RCL,167,Sonia,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Sonia-V3-RCL167?language=1,3&minCondition=2"
RCL,168,Tool Scrapper,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Tool-Scrapper-V1-RCL168?language=1,3&minCondition=2"
RCL,168,Tool Scrapper,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Tool-Scrapper-V2-RCL168?language=1,3&minCondition=2"
RCL,168,Tool Scrapper,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Tool-Scrapper-V3-RCL168?language=1,3&minCondition=2"
RCL,169,Training Court,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Training-Court-V1-RCL169?language=1,3&minCondition=2"
RCL,169,Training Court,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Training-Court-V2-RCL169?language=1,3&minCondition=2"
RCL,169,Training Court,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Training-Court-V3-RCL169?language=1,3&minCondition=2"
RCL,170,Turffield Stadium,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Turffield-Stadium-V1-RCL170?language=1,3&minCondition=2"
RCL,170,Turffield Stadium,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Turffield-Stadium-V2-RCL170?language=1,3&minCondition=2"
RCL,170,Turffield Stadium,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Turffield-Stadium-V3-RCL170?language=1,3&minCondition=2"
RCL,171,Capture Energy,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Capture-Energy-V1-RCL171?language=1,3&minCondition=2"
RCL,171,Capture Energy,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Capture-Energy-V2-RCL171?language=1,3&minCondition=2"
RCL,171,Capture Energy,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Capture-Energy-V3-RCL171?language=1,3&minCondition=2"
RCL,172,Horror Psychic Energy,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Horror-Psychic-Energy-V1-RCL172?language=1,3&minCondition=2"
RCL,172,Horror Psychic Energy,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Horror-Psychic-Energy-V2-RCL172?language=1,3&minCondition=2"
RCL,172,Horror Psychic Energy,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Horror-Psychic-Energy-V3-RCL172?language=1,3&minCondition=2"
RCL,173,Speed Lightning Energy,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Speed-Lightning-Energy-V1-RCL173?language=1,3&minCondition=2"
RCL,173,Speed Lightning Energy,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Speed-Lightning-Energy-V2-RCL173?language=1,3&minCondition=2"
RCL,173,Speed Lightning Energy,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Speed-Lightning-Energy-V3-RCL173?language=1,3&minCondition=2"
RCL,174,Twin Energy,Uncommon,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Twin-Energy-V1-RCL174?language=1,3&minCondition=2"
RCL,174,Twin Energy,Uncommon,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Twin-Energy-V2-RCL174?language=1,3&minCondition=2"
RCL,174,Twin Energy,Uncommon,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Twin-Energy-V3-RCL174?language=1,3&minCondition=2"
RCL,175,Rillaboom V,Ultra Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Rillaboom-V-V1-RCL175?language=1,3&minCondition=2"
RCL,175,Rillaboom V,Ultra Rare,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Rillaboom-V-V2-RCL175?language=1,3&minCondition=2"
RCL,175,Rillaboom V,Ultra Rare,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Rillaboom-V-V3-RCL175?language=1,3&minCondition=2"
RCL,176,Eldegoss V,Ultra Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Eldegoss-V-V1-RCL176?language=1,3&minCondition=2"
RCL,176,Eldegoss V,Ultra Rare,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Eldegoss-V-V2-RCL176?language=1,3&minCondition=2"
RCL,176,Eldegoss V,Ultra Rare,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Eldegoss-V-V3-RCL176?language=1,3&minCondition=2"
RCL,177,Ninetales V,Ultra Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Ninetales-V-V1-RCL177?language=1,3&minCondition=2"
RCL,177,Ninetales V,Ultra Rare,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Ninetales-V-V2-RCL177?language=1,3&minCondition=2"
RCL,177,Ninetales V,Ultra Rare,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Ninetales-V-V3-RCL177?language=1,3&minCondition=2"
RCL,178,Cinderace V,Ultra Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Cinderace-V-V1-RCL178?language=1,3&minCondition=2"
RCL,178,Cinderace V,Ultra Rare,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Cinderace-V-V2-RCL178?language=1,3&minCondition=2"
RCL,178,Cinderace V,Ultra Rare,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Cinderace-V-V3-RCL178?language=1,3&minCondition=2"
RCL,179,Milotic V,Ultra Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Milotic-V-V1-RCL179?language=1,3&minCondition=2"
RCL,179,Milotic V,Ultra Rare,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Milotic-V-V2-RCL179?language=1,3&minCondition=2"
RCL,179,Milotic V,Ultra Rare,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Milotic-V-V3-RCL179?language=1,3&minCondition=2"
RCL,180,Inteleon V,Ultra Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Inteleon-V-V1-RCL180?language=1,3&minCondition=2"
RCL,180,Inteleon V,Ultra Rare,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Inteleon-V-V2-RCL180?language=1,3&minCondition=2"
RCL,180,Inteleon V,Ultra Rare,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Inteleon-V-V3-RCL180?language=1,3&minCondition=2"
RCL,181,Boltund V,Ultra Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Boltund-V-V1-RCL181?language=1,3&minCondition=2"
RCL,181,Boltund V,Ultra Rare,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Boltund-V-V2-RCL181?language=1,3&minCondition=2"
RCL,181,Boltund V,Ultra Rare,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Boltund-V-V3-RCL181?language=1,3&minCondition=2"
RCL,182,Toxtricity V,Ultra Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Toxtricity-V-V1-RCL182?language=1,3&minCondition=2"
RCL,182,Toxtricity V,Ultra Rare,2,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Toxtricity-V-V2-RCL182?language=1,3&minCondition=2"
RCL,182,Toxtricity V,Ultra Rare,3,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Toxtricity-V-V3-RCL182?language=1,3&minCondition=2"
RCL,183,Dragapult V,Ultra Rare,1,,"https://www.cardmarket.com/de/Pokemon/Products/Singles/Rebel-Clash/Dragapult-V-V1-RCL183?language=1,3&minCondition=2"
