set,number,url,product_id_in_url,lang
MT,32,https://pokepricelab.com/catalog/mysterious-treasures-ninetales-lv-37-32,,
MT,32,https://pokepricelab.com/de/catalog/mysterious-treasures-ninetales-lv-37-32,,de
MT,32,https://pokepricelab.com/es/catalog/mysterious-treasures-ninetales-lv-37-32,,es
MT,32,https://pokepricelab.com/fr/catalog/mysterious-treasures-ninetales-lv-37-32,,fr
MT,32,https://pokepricelab.com/it/catalog/mysterious-treasures-ninetales-lv-37-32,,it
MT,33,https://pokepricelab.com/catalog/mysterious-treasures-rampardos-lv-48-33,,
MT,33,https://pokepricelab.com/de/catalog/mysterious-treasures-rampardos-lv-48-33,,de
MT,33,https://pokepricelab.com/es/catalog/mysterious-treasures-rampardos-lv-48-33,,es
MT,33,https://pokepricelab.com/fr/catalog/mysterious-treasures-rampardos-lv-48-33,,fr
MT,33,https://pokepricelab.com/it/catalog/mysterious-treasures-rampardos-lv-48-33,,it
MT,34,https://pokepricelab.com/catalog/mysterious-treasures-slaking-lv-56-34,,
MT,34,https://pokepricelab.com/de/catalog/mysterious-treasures-slaking-lv-56-34,,de
MT,34,https://pokepricelab.com/es/catalog/mysterious-treasures-slaking-lv-56-34,,es
MT,34,https://pokepricelab.com/fr/catalog/mysterious-treasures-slaking-lv-56-34,,fr
MT,34,https://pokepricelab.com/it/catalog/mysterious-treasures-slaking-lv-56-34,,it
MT,35,https://pokepricelab.com/catalog/mysterious-treasures-sudowoodo-lv-22-35,,
MT,35,https://pokepricelab.com/de/catalog/mysterious-treasures-sudowoodo-lv-22-35,,de
MT,35,https://pokepricelab.com/es/catalog/mysterious-treasures-sudowoodo-lv-22-35,,es
MT,35,https://pokepricelab.com/fr/catalog/mysterious-treasures-sudowoodo-lv-22-35,,fr
MT,35,https://pokepricelab.com/it/catalog/mysterious-treasures-sudowoodo-lv-22-35,,it
MT,36,https://pokepricelab.com/catalog/mysterious-treasures-toxicroak-lv-39-36,,
MT,36,https://pokepricelab.com/de/catalog/mysterious-treasures-toxicroak-lv-39-36,,de
MT,36,https://pokepricelab.com/es/catalog/mysterious-treasures-toxicroak-lv-39-36,,es
MT,36,https://pokepricelab.com/fr/catalog/mysterious-treasures-toxicroak-lv-39-36,,fr
MT,36,https://pokepricelab.com/it/catalog/mysterious-treasures-toxicroak-lv-39-36,,it
MT,37,https://pokepricelab.com/catalog/mysterious-treasures-unown-i-lv-16-37,,
MT,37,https://pokepricelab.com/de/catalog/mysterious-treasures-unown-i-lv-16-37,,de
MT,37,https://pokepricelab.com/es/catalog/mysterious-treasures-unown-i-lv-16-37,,es
MT,37,https://pokepricelab.com/fr/catalog/mysterious-treasures-unown-i-lv-16-37,,fr
MT,37,https://pokepricelab.com/it/catalog/mysterious-treasures-unown-i-lv-16-37,,it
MT,38,https://pokepricelab.com/catalog/mysterious-treasures-ursaring-lv-38-38,,
MT,38,https://pokepricelab.com/de/catalog/mysterious-treasures-ursaring-lv-38-38,,de
MT,38,https://pokepricelab.com/es/catalog/mysterious-treasures-ursaring-lv-38-38,,es
MT,38,https://pokepricelab.com/fr/catalog/mysterious-treasures-ursaring-lv-38-38,,fr
MT,38,https://pokepricelab.com/it/catalog/mysterious-treasures-ursaring-lv-38-38,,it
MT,39,https://pokepricelab.com/catalog/mysterious-treasures-walrein-lv-51-39,,
MT,39,https://pokepricelab.com/de/catalog/mysterious-treasures-walrein-lv-51-39,,de
MT,39,https://pokepricelab.com/es/catalog/mysterious-treasures-walrein-lv-51-39,,es
MT,39,https://pokepricelab.com/fr/catalog/mysterious-treasures-walrein-lv-51-39,,fr
MT,39,https://pokepricelab.com/it/catalog/mysterious-treasures-walrein-lv-51-39,,it
MT,4,https://pokepricelab.com/catalog/mysterious-treasures-azelf-lv-50-4,,
MT,4,https://pokepricelab.com/de/catalog/mysterious-treasures-azelf-lv-50-4,,de
MT,4,https://pokepricelab.com/es/catalog/mysterious-treasures-azelf-lv-50-4,,es
MT,4,https://pokepricelab.com/fr/catalog/mysterious-treasures-azelf-lv-50-4,,fr
MT,4,https://pokepricelab.com/it/catalog/mysterious-treasures-azelf-lv-50-4,,it
MT,40,https://pokepricelab.com/catalog/mysterious-treasures-whiscash-lv-41-40,,
MT,40,https://pokepricelab.com/de/catalog/mysterious-treasures-whiscash-lv-41-40,,de
MT,40,https://pokepricelab.com/es/catalog/mysterious-treasures-whiscash-lv-41-40,,es
MT,40,https://pokepricelab.com/fr/catalog/mysterious-treasures-whiscash-lv-41-40,,fr
MT,40,https://pokepricelab.com/it/catalog/mysterious-treasures-whiscash-lv-41-40,,it
MT,41,https://pokepricelab.com/catalog/mysterious-treasures-bayleef-lv-28-41,,
MT,41,https://pokepricelab.com/de/catalog/mysterious-treasures-bayleef-lv-28-41,,de
MT,41,https://pokepricelab.com/es/catalog/mysterious-treasures-bayleef-lv-28-41,,es
MT,41,https://pokepricelab.com/fr/catalog/mysterious-treasures-bayleef-lv-28-41,,fr
MT,41,https://pokepricelab.com/it/catalog/mysterious-treasures-bayleef-lv-28-41,,it
MT,42,https://pokepricelab.com/catalog/mysterious-treasures-chingling-lv-6-42,,
MT,42,https://pokepricelab.com/catalog/mysterious-treasures-chingling-lv-6-42-eu-882201,882201,
MT,42,https://pokepricelab.com/de/catalog/mysterious-treasures-chingling-lv-6-42,,de
MT,42,https://pokepricelab.com/de/catalog/mysterious-treasures-chingling-lv-6-42-eu-882201,882201,de
MT,42,https://pokepricelab.com/es/catalog/mysterious-treasures-chingling-lv-6-42,,es
MT,42,https://pokepricelab.com/es/catalog/mysterious-treasures-chingling-lv-6-42-eu-882201,882201,es
MT,42,https://pokepricelab.com/fr/catalog/mysterious-treasures-chingling-lv-6-42,,fr
MT,42,https://pokepricelab.com/fr/catalog/mysterious-treasures-chingling-lv-6-42-eu-882201,882201,fr
MT,42,https://pokepricelab.com/it/catalog/mysterious-treasures-chingling-lv-6-42,,it
MT,42,https://pokepricelab.com/it/catalog/mysterious-treasures-chingling-lv-6-42-eu-882201,882201,it
MT,43,https://pokepricelab.com/catalog/mysterious-treasures-cranidos-lv-24-43,,
MT,43,https://pokepricelab.com/de/catalog/mysterious-treasures-cranidos-lv-24-43,,de
MT,43,https://pokepricelab.com/es/catalog/mysterious-treasures-cranidos-lv-24-43,,es
MT,43,https://pokepricelab.com/fr/catalog/mysterious-treasures-cranidos-lv-24-43,,fr
MT,43,https://pokepricelab.com/it/catalog/mysterious-treasures-cranidos-lv-24-43,,it
MT,44,https://pokepricelab.com/catalog/mysterious-treasures-croconaw-lv-27-44,,
MT,44,https://pokepricelab.com/de/catalog/mysterious-treasures-croconaw-lv-27-44,,de
MT,44,https://pokepricelab.com/es/catalog/mysterious-treasures-croconaw-lv-27-44,,es
MT,44,https://pokepricelab.com/fr/catalog/mysterious-treasures-croconaw-lv-27-44,,fr
MT,44,https://pokepricelab.com/it/catalog/mysterious-treasures-croconaw-lv-27-44,,it
MT,45,https://pokepricelab.com/catalog/mysterious-treasures-dewgong-lv-36-45,,
MT,45,https://pokepricelab.com/de/catalog/mysterious-treasures-dewgong-lv-36-45,,de
MT,45,https://pokepricelab.com/es/catalog/mysterious-treasures-dewgong-lv-36-45,,es
MT,45,https://pokepricelab.com/fr/catalog/mysterious-treasures-dewgong-lv-36-45,,fr
MT,45,https://pokepricelab.com/it/catalog/mysterious-treasures-dewgong-lv-36-45,,it
MT,46,https://pokepricelab.com/catalog/mysterious-treasures-dodrio-lv-34-46,,
MT,46,https://pokepricelab.com/de/catalog/mysterious-treasures-dodrio-lv-34-46,,de
MT,46,https://pokepricelab.com/es/catalog/mysterious-treasures-dodrio-lv-34-46,,es
MT,46,https://pokepricelab.com/fr/catalog/mysterious-treasures-dodrio-lv-34-46,,fr
MT,46,https://pokepricelab.com/it/catalog/mysterious-treasures-dodrio-lv-34-46,,it
MT,47,https://pokepricelab.com/catalog/mysterious-treasures-dunsparce-lv-21-47,,
MT,47,https://pokepricelab.com/de/catalog/mysterious-treasures-dunsparce-lv-21-47,,de
MT,47,https://pokepricelab.com/es/catalog/mysterious-treasures-dunsparce-lv-21-47,,es
MT,47,https://pokepricelab.com/fr/catalog/mysterious-treasures-dunsparce-lv-21-47,,fr
MT,47,https://pokepricelab.com/it/catalog/mysterious-treasures-dunsparce-lv-21-47,,it
MT,48,https://pokepricelab.com/catalog/mysterious-treasures-gabite-lv-32-48,,
MT,48,https://pokepricelab.com/catalog/mysterious-treasures-gabite-lv-32-48-eu-882202,882202,
MT,48,https://pokepricelab.com/de/catalog/mysterious-treasures-gabite-lv-32-48,,de
MT,48,https://pokepricelab.com/de/catalog/mysterious-treasures-gabite-lv-32-48-eu-882202,882202,de
MT,48,https://pokepricelab.com/es/catalog/mysterious-treasures-gabite-lv-32-48,,es
MT,48,https://pokepricelab.com/es/catalog/mysterious-treasures-gabite-lv-32-48-eu-882202,882202,es
MT,48,https://pokepricelab.com/fr/catalog/mysterious-treasures-gabite-lv-32-48,,fr
MT,48,https://pokepricelab.com/fr/catalog/mysterious-treasures-gabite-lv-32-48-eu-882202,882202,fr
MT,48,https://pokepricelab.com/it/catalog/mysterious-treasures-gabite-lv-32-48,,it
MT,48,https://pokepricelab.com/it/catalog/mysterious-treasures-gabite-lv-32-48-eu-882202,882202,it
MT,49,https://pokepricelab.com/catalog/mysterious-treasures-girafarig-lv-27-49,,
MT,49,https://pokepricelab.com/de/catalog/mysterious-treasures-girafarig-lv-27-49,,de
MT,49,https://pokepricelab.com/es/catalog/mysterious-treasures-girafarig-lv-27-49,,es
MT,49,https://pokepricelab.com/fr/catalog/mysterious-treasures-girafarig-lv-27-49,,fr
MT,49,https://pokepricelab.com/it/catalog/mysterious-treasures-girafarig-lv-27-49,,it
MT,5,https://pokepricelab.com/catalog/mysterious-treasures-blissey-lv-44-5,,
MT,5,https://pokepricelab.com/de/catalog/mysterious-treasures-blissey-lv-44-5,,de
MT,5,https://pokepricelab.com/es/catalog/mysterious-treasures-blissey-lv-44-5,,es
MT,5,https://pokepricelab.com/fr/catalog/mysterious-treasures-blissey-lv-44-5,,fr
MT,5,https://pokepricelab.com/it/catalog/mysterious-treasures-blissey-lv-44-5,,it
MT,50,https://pokepricelab.com/catalog/mysterious-treasures-golbat-lv-22-50,,
MT,50,https://pokepricelab.com/de/catalog/mysterious-treasures-golbat-lv-22-50,,de
MT,50,https://pokepricelab.com/es/catalog/mysterious-treasures-golbat-lv-22-50,,es
MT,50,https://pokepricelab.com/fr/catalog/mysterious-treasures-golbat-lv-22-50,,fr
MT,50,https://pokepricelab.com/it/catalog/mysterious-treasures-golbat-lv-22-50,,it
MT,51,https://pokepricelab.com/catalog/mysterious-treasures-graveler-lv-34-51,,
MT,51,https://pokepricelab.com/de/catalog/mysterious-treasures-graveler-lv-34-51,,de
MT,51,https://pokepricelab.com/es/catalog/mysterious-treasures-graveler-lv-34-51,,es
MT,51,https://pokepricelab.com/fr/catalog/mysterious-treasures-graveler-lv-34-51,,fr
MT,51,https://pokepricelab.com/it/catalog/mysterious-treasures-graveler-lv-34-51,,it
MT,52,https://pokepricelab.com/catalog/mysterious-treasures-happiny-lv-8-52,,
MT,52,https://pokepricelab.com/catalog/mysterious-treasures-happiny-lv-8-52-eu-882203,882203,
MT,52,https://pokepricelab.com/de/catalog/mysterious-treasures-happiny-lv-8-52,,de
MT,52,https://pokepricelab.com/de/catalog/mysterious-treasures-happiny-lv-8-52-eu-882203,882203,de
MT,52,https://pokepricelab.com/es/catalog/mysterious-treasures-happiny-lv-8-52,,es
MT,52,https://pokepricelab.com/es/catalog/mysterious-treasures-happiny-lv-8-52-eu-882203,882203,es
MT,52,https://pokepricelab.com/fr/catalog/mysterious-treasures-happiny-lv-8-52,,fr
MT,52,https://pokepricelab.com/fr/catalog/mysterious-treasures-happiny-lv-8-52-eu-882203,882203,fr
MT,52,https://pokepricelab.com/it/catalog/mysterious-treasures-happiny-lv-8-52,,it
MT,52,https://pokepricelab.com/it/catalog/mysterious-treasures-happiny-lv-8-52-eu-882203,882203,it
MT,53,https://pokepricelab.com/catalog/mysterious-treasures-lairon-lv-32-53,,
MT,53,https://pokepricelab.com/de/catalog/mysterious-treasures-lairon-lv-32-53,,de
MT,53,https://pokepricelab.com/es/catalog/mysterious-treasures-lairon-lv-32-53,,es
MT,53,https://pokepricelab.com/fr/catalog/mysterious-treasures-lairon-lv-32-53,,fr
MT,53,https://pokepricelab.com/it/catalog/mysterious-treasures-lairon-lv-32-53,,it
MT,54,https://pokepricelab.com/catalog/mysterious-treasures-magmar-lv-30-54,,
MT,54,https://pokepricelab.com/de/catalog/mysterious-treasures-magmar-lv-30-54,,de
MT,54,https://pokepricelab.com/es/catalog/mysterious-treasures-magmar-lv-30-54,,es
MT,54,https://pokepricelab.com/fr/catalog/mysterious-treasures-magmar-lv-30-54,,fr
MT,54,https://pokepricelab.com/it/catalog/mysterious-treasures-magmar-lv-30-54,,it
MT,55,https://pokepricelab.com/catalog/mysterious-treasures-masquerain-lv-32-55,,
MT,55,https://pokepricelab.com/de/catalog/mysterious-treasures-masquerain-lv-32-55,,de
MT,55,https://pokepricelab.com/es/catalog/mysterious-treasures-masquerain-lv-32-55,,es
MT,55,https://pokepricelab.com/fr/catalog/mysterious-treasures-masquerain-lv-32-55,,fr
MT,55,https://pokepricelab.com/it/catalog/mysterious-treasures-masquerain-lv-32-55,,it
MT,56,https://pokepricelab.com/catalog/mysterious-treasures-nidorina-lv-25-56,,
MT,56,https://pokepricelab.com/de/catalog/mysterious-treasures-nidorina-lv-25-56,,de
MT,56,https://pokepricelab.com/es/catalog/mysterious-treasures-nidorina-lv-25-56,,es
MT,56,https://pokepricelab.com/fr/catalog/mysterious-treasures-nidorina-lv-25-56,,fr
MT,56,https://pokepricelab.com/it/catalog/mysterious-treasures-nidorina-lv-25-56,,it
MT,57,https://pokepricelab.com/catalog/mysterious-treasures-octillery-lv-32-57,,
MT,57,https://pokepricelab.com/de/catalog/mysterious-treasures-octillery-lv-32-57,,de
MT,57,https://pokepricelab.com/es/catalog/mysterious-treasures-octillery-lv-32-57,,es
MT,57,https://pokepricelab.com/fr/catalog/mysterious-treasures-octillery-lv-32-57,,fr
MT,57,https://pokepricelab.com/it/catalog/mysterious-treasures-octillery-lv-32-57,,it
MT,58,https://pokepricelab.com/catalog/mysterious-treasures-parasect-lv-36-58,,
MT,58,https://pokepricelab.com/de/catalog/mysterious-treasures-parasect-lv-36-58,,de
MT,58,https://pokepricelab.com/es/catalog/mysterious-treasures-parasect-lv-36-58,,es
MT,58,https://pokepricelab.com/fr/catalog/mysterious-treasures-parasect-lv-36-58,,fr
MT,58,https://pokepricelab.com/it/catalog/mysterious-treasures-parasect-lv-36-58,,it
MT,59,https://pokepricelab.com/catalog/mysterious-treasures-pupitar-lv-31-59,,
MT,59,https://pokepricelab.com/de/catalog/mysterious-treasures-pupitar-lv-31-59,,de
MT,59,https://pokepricelab.com/es/catalog/mysterious-treasures-pupitar-lv-31-59,,es
MT,59,https://pokepricelab.com/fr/catalog/mysterious-treasures-pupitar-lv-31-59,,fr
MT,59,https://pokepricelab.com/it/catalog/mysterious-treasures-pupitar-lv-31-59,,it
MT,6,https://pokepricelab.com/catalog/mysterious-treasures-bronzong-lv-40-6,,
MT,6,https://pokepricelab.com/de/catalog/mysterious-treasures-bronzong-lv-40-6,,de
MT,6,https://pokepricelab.com/es/catalog/mysterious-treasures-bronzong-lv-40-6,,es
MT,6,https://pokepricelab.com/fr/catalog/mysterious-treasures-bronzong-lv-40-6,,fr
MT,6,https://pokepricelab.com/it/catalog/mysterious-treasures-bronzong-lv-40-6,,it
MT,60,https://pokepricelab.com/catalog/mysterious-treasures-quilava-lv-25-60,,
MT,60,https://pokepricelab.com/de/catalog/mysterious-treasures-quilava-lv-25-60,,de
MT,60,https://pokepricelab.com/es/catalog/mysterious-treasures-quilava-lv-25-60,,es
MT,60,https://pokepricelab.com/fr/catalog/mysterious-treasures-quilava-lv-25-60,,fr
MT,60,https://pokepricelab.com/it/catalog/mysterious-treasures-quilava-lv-25-60,,it
MT,61,https://pokepricelab.com/catalog/mysterious-treasures-sandslash-lv-37-61,,
MT,61,https://pokepricelab.com/de/catalog/mysterious-treasures-sandslash-lv-37-61,,de
MT,61,https://pokepricelab.com/es/catalog/mysterious-treasures-sandslash-lv-37-61,,es
MT,61,https://pokepricelab.com/fr/catalog/mysterious-treasures-sandslash-lv-37-61,,fr
MT,61,https://pokepricelab.com/it/catalog/mysterious-treasures-sandslash-lv-37-61,,it
MT,62,https://pokepricelab.com/catalog/mysterious-treasures-sealeo-lv-27-62,,
MT,62,https://pokepricelab.com/de/catalog/mysterious-treasures-sealeo-lv-27-62,,de
MT,62,https://pokepricelab.com/es/catalog/mysterious-treasures-sealeo-lv-27-62,,es
MT,62,https://pokepricelab.com/fr/catalog/mysterious-treasures-sealeo-lv-27-62,,fr
MT,62,https://pokepricelab.com/it/catalog/mysterious-treasures-sealeo-lv-27-62,,it
MT,63,https://pokepricelab.com/catalog/mysterious-treasures-shieldon-lv-26-63,,
MT,63,https://pokepricelab.com/de/catalog/mysterious-treasures-shieldon-lv-26-63,,de
MT,63,https://pokepricelab.com/es/catalog/mysterious-treasures-shieldon-lv-26-63,,es
MT,63,https://pokepricelab.com/fr/catalog/mysterious-treasures-shieldon-lv-26-63,,fr
MT,63,https://pokepricelab.com/it/catalog/mysterious-treasures-shieldon-lv-26-63,,it
MT,64,https://pokepricelab.com/catalog/mysterious-treasures-tropius-lv-28-64,,
MT,64,https://pokepricelab.com/de/catalog/mysterious-treasures-tropius-lv-28-64,,de
MT,64,https://pokepricelab.com/es/catalog/mysterious-treasures-tropius-lv-28-64,,es
MT,64,https://pokepricelab.com/fr/catalog/mysterious-treasures-tropius-lv-28-64,,fr
MT,64,https://pokepricelab.com/it/catalog/mysterious-treasures-tropius-lv-28-64,,it
MT,65,https://pokepricelab.com/catalog/mysterious-treasures-unown-e-lv-18-65,,
MT,65,https://pokepricelab.com/de/catalog/mysterious-treasures-unown-e-lv-18-65,,de
MT,65,https://pokepricelab.com/es/catalog/mysterious-treasures-unown-e-lv-18-65,,es
MT,65,https://pokepricelab.com/fr/catalog/mysterious-treasures-unown-e-lv-18-65,,fr
MT,65,https://pokepricelab.com/it/catalog/mysterious-treasures-unown-e-lv-18-65,,it
MT,66,https://pokepricelab.com/catalog/mysterious-treasures-unown-m-lv-15-66,,
MT,66,https://pokepricelab.com/de/catalog/mysterious-treasures-unown-m-lv-15-66,,de
MT,66,https://pokepricelab.com/es/catalog/mysterious-treasures-unown-m-lv-15-66,,es
MT,66,https://pokepricelab.com/fr/catalog/mysterious-treasures-unown-m-lv-15-66,,fr
MT,66,https://pokepricelab.com/it/catalog/mysterious-treasures-unown-m-lv-15-66,,it
MT,67,https://pokepricelab.com/catalog/mysterious-treasures-unown-t-lv-14-67,,
MT,67,https://pokepricelab.com/de/catalog/mysterious-treasures-unown-t-lv-14-67,,de
MT,67,https://pokepricelab.com/es/catalog/mysterious-treasures-unown-t-lv-14-67,,es
MT,67,https://pokepricelab.com/fr/catalog/mysterious-treasures-unown-t-lv-14-67,,fr
MT,67,https://pokepricelab.com/it/catalog/mysterious-treasures-unown-t-lv-14-67,,it
MT,68,https://pokepricelab.com/catalog/mysterious-treasures-vigoroth-lv-24-68,,
MT,68,https://pokepricelab.com/de/catalog/mysterious-treasures-vigoroth-lv-24-68,,de
MT,68,https://pokepricelab.com/es/catalog/mysterious-treasures-vigoroth-lv-24-68,,es
MT,68,https://pokepricelab.com/fr/catalog/mysterious-treasures-vigoroth-lv-24-68,,fr
MT,68,https://pokepricelab.com/it/catalog/mysterious-treasures-vigoroth-lv-24-68,,it
MT,69,https://pokepricelab.com/catalog/mysterious-treasures-abra-lv-8-69,,
MT,69,https://pokepricelab.com/de/catalog/mysterious-treasures-abra-lv-8-69,,de
MT,69,https://pokepricelab.com/es/catalog/mysterious-treasures-abra-lv-8-69,,es
MT,69,https://pokepricelab.com/fr/catalog/mysterious-treasures-abra-lv-8-69,,fr
MT,69,https://pokepricelab.com/it/catalog/mysterious-treasures-abra-lv-8-69,,it
MT,7,https://pokepricelab.com/catalog/mysterious-treasures-celebi-lv-39-7,,
MT,7,https://pokepricelab.com/de/catalog/mysterious-treasures-celebi-lv-39-7,,de
MT,7,https://pokepricelab.com/es/catalog/mysterious-treasures-celebi-lv-39-7,,es
MT,7,https://pokepricelab.com/fr/catalog/mysterious-treasures-celebi-lv-39-7,,fr
MT,7,https://pokepricelab.com/it/catalog/mysterious-treasures-celebi-lv-39-7,,it
MT,70,https://pokepricelab.com/catalog/mysterious-treasures-aipom-lv-17-70,,
MT,70,https://pokepricelab.com/de/catalog/mysterious-treasures-aipom-lv-17-70,,de
MT,70,https://pokepricelab.com/es/catalog/mysterious-treasures-aipom-lv-17-70,,es
MT,70,https://pokepricelab.com/fr/catalog/mysterious-treasures-aipom-lv-17-70,,fr
MT,70,https://pokepricelab.com/it/catalog/mysterious-treasures-aipom-lv-17-70,,it
MT,71,https://pokepricelab.com/catalog/mysterious-treasures-aron-lv-15-71,,
MT,71,https://pokepricelab.com/de/catalog/mysterious-treasures-aron-lv-15-71,,de
MT,71,https://pokepricelab.com/es/catalog/mysterious-treasures-aron-lv-15-71,,es
MT,71,https://pokepricelab.com/fr/catalog/mysterious-treasures-aron-lv-15-71,,fr
MT,71,https://pokepricelab.com/it/catalog/mysterious-treasures-aron-lv-15-71,,it
MT,72,https://pokepricelab.com/catalog/mysterious-treasures-barboach-lv-12-72,,
MT,72,https://pokepricelab.com/de/catalog/mysterious-treasures-barboach-lv-12-72,,de
MT,72,https://pokepricelab.com/es/catalog/mysterious-treasures-barboach-lv-12-72,,es
MT,72,https://pokepricelab.com/fr/catalog/mysterious-treasures-barboach-lv-12-72,,fr
MT,72,https://pokepricelab.com/it/catalog/mysterious-treasures-barboach-lv-12-72,,it
MT,73,https://pokepricelab.com/catalog/mysterious-treasures-bidoof-lv-11-73,,
MT,73,https://pokepricelab.com/catalog/mysterious-treasures-bidoof-lv-11-73-eu-882205,882205,
MT,73,https://pokepricelab.com/de/catalog/mysterious-treasures-bidoof-lv-11-73,,de
MT,73,https://pokepricelab.com/de/catalog/mysterious-treasures-bidoof-lv-11-73-eu-882205,882205,de
MT,73,https://pokepricelab.com/es/catalog/mysterious-treasures-bidoof-lv-11-73,,es
MT,73,https://pokepricelab.com/es/catalog/mysterious-treasures-bidoof-lv-11-73-eu-882205,882205,es
MT,73,https://pokepricelab.com/fr/catalog/mysterious-treasures-bidoof-lv-11-73,,fr
MT,73,https://pokepricelab.com/fr/catalog/mysterious-treasures-bidoof-lv-11-73-eu-882205,882205,fr
MT,73,https://pokepricelab.com/it/catalog/mysterious-treasures-bidoof-lv-11-73,,it
MT,73,https://pokepricelab.com/it/catalog/mysterious-treasures-bidoof-lv-11-73-eu-882205,882205,it
MT,74,https://pokepricelab.com/catalog/mysterious-treasures-bronzor-lv-8-74,,
MT,74,https://pokepricelab.com/de/catalog/mysterious-treasures-bronzor-lv-8-74,,de
MT,74,https://pokepricelab.com/es/catalog/mysterious-treasures-bronzor-lv-8-74,,es
MT,74,https://pokepricelab.com/fr/catalog/mysterious-treasures-bronzor-lv-8-74,,fr
MT,74,https://pokepricelab.com/it/catalog/mysterious-treasures-bronzor-lv-8-74,,it
MT,75,https://pokepricelab.com/catalog/mysterious-treasures-buizel-lv-12-75,,
MT,75,https://pokepricelab.com/de/catalog/mysterious-treasures-buizel-lv-12-75,,de
MT,75,https://pokepricelab.com/es/catalog/mysterious-treasures-buizel-lv-12-75,,es
MT,75,https://pokepricelab.com/fr/catalog/mysterious-treasures-buizel-lv-12-75,,fr
MT,75,https://pokepricelab.com/it/catalog/mysterious-treasures-buizel-lv-12-75,,it
MT,76,https://pokepricelab.com/catalog/mysterious-treasures-chansey-lv-31-76,,
MT,76,https://pokepricelab.com/de/catalog/mysterious-treasures-chansey-lv-31-76,,de
MT,76,https://pokepricelab.com/es/catalog/mysterious-treasures-chansey-lv-31-76,,es
MT,76,https://pokepricelab.com/fr/catalog/mysterious-treasures-chansey-lv-31-76,,fr
MT,76,https://pokepricelab.com/it/catalog/mysterious-treasures-chansey-lv-31-76,,it
MT,77,https://pokepricelab.com/catalog/mysterious-treasures-chikorita-lv-10-77,,
MT,77,https://pokepricelab.com/de/catalog/mysterious-treasures-chikorita-lv-10-77,,de
MT,77,https://pokepricelab.com/es/catalog/mysterious-treasures-chikorita-lv-10-77,,es
MT,77,https://pokepricelab.com/fr/catalog/mysterious-treasures-chikorita-lv-10-77,,fr
MT,77,https://pokepricelab.com/it/catalog/mysterious-treasures-chikorita-lv-10-77,,it
MT,78,https://pokepricelab.com/catalog/mysterious-treasures-croagunk-lv-17-78,,
MT,78,https://pokepricelab.com/de/catalog/mysterious-treasures-croagunk-lv-17-78,,de
MT,78,https://pokepricelab.com/es/catalog/mysterious-treasures-croagunk-lv-17-78,,es
MT,78,https://pokepricelab.com/fr/catalog/mysterious-treasures-croagunk-lv-17-78,,fr
MT,78,https://pokepricelab.com/it/catalog/mysterious-treasures-croagunk-lv-17-78,,it
MT,79,https://pokepricelab.com/catalog/mysterious-treasures-cyndaquil-lv-12-79,,
MT,79,https://pokepricelab.com/de/catalog/mysterious-treasures-cyndaquil-lv-12-79,,de
MT,79,https://pokepricelab.com/es/catalog/mysterious-treasures-cyndaquil-lv-12-79,,es
MT,79,https://pokepricelab.com/fr/catalog/mysterious-treasures-cyndaquil-lv-12-79,,fr
MT,79,https://pokepricelab.com/it/catalog/mysterious-treasures-cyndaquil-lv-12-79,,it
MT,8,https://pokepricelab.com/catalog/mysterious-treasures-feraligatr-lv-53-8,,
MT,8,https://pokepricelab.com/de/catalog/mysterious-treasures-feraligatr-lv-53-8,,de
MT,8,https://pokepricelab.com/es/catalog/mysterious-treasures-feraligatr-lv-53-8,,es
MT,8,https://pokepricelab.com/fr/catalog/mysterious-treasures-feraligatr-lv-53-8,,fr
MT,8,https://pokepricelab.com/it/catalog/mysterious-treasures-feraligatr-lv-53-8,,it
MT,80,https://pokepricelab.com/catalog/mysterious-treasures-doduo-lv-18-80,,
MT,80,https://pokepricelab.com/de/catalog/mysterious-treasures-doduo-lv-18-80,,de
MT,80,https://pokepricelab.com/es/catalog/mysterious-treasures-doduo-lv-18-80,,es
MT,80,https://pokepricelab.com/fr/catalog/mysterious-treasures-doduo-lv-18-80,,fr
MT,80,https://pokepricelab.com/it/catalog/mysterious-treasures-doduo-lv-18-80,,it
MT,81,https://pokepricelab.com/catalog/mysterious-treasures-electrike-lv-16-81,,
MT,81,https://pokepricelab.com/de/catalog/mysterious-treasures-electrike-lv-16-81,,de
MT,81,https://pokepricelab.com/es/catalog/mysterious-treasures-electrike-lv-16-81,,es
MT,81,https://pokepricelab.com/fr/catalog/mysterious-treasures-electrike-lv-16-81,,fr
MT,81,https://pokepricelab.com/it/catalog/mysterious-treasures-electrike-lv-16-81,,it
MT,82,https://pokepricelab.com/catalog/mysterious-treasures-exeggcute-lv-12-82,,
MT,82,https://pokepricelab.com/de/catalog/mysterious-treasures-exeggcute-lv-12-82,,de
MT,82,https://pokepricelab.com/es/catalog/mysterious-treasures-exeggcute-lv-12-82,,es
MT,82,https://pokepricelab.com/fr/catalog/mysterious-treasures-exeggcute-lv-12-82,,fr
MT,82,https://pokepricelab.com/it/catalog/mysterious-treasures-exeggcute-lv-12-82,,it
MT,83,https://pokepricelab.com/catalog/mysterious-treasures-finneon-lv-12-83,,
MT,83,https://pokepricelab.com/de/catalog/mysterious-treasures-finneon-lv-12-83,,de
MT,83,https://pokepricelab.com/es/catalog/mysterious-treasures-finneon-lv-12-83,,es
MT,83,https://pokepricelab.com/fr/catalog/mysterious-treasures-finneon-lv-12-83,,fr
