tournament_id;tournament_name;meta;tournament_date;archetype;card_name;card_identifier;total_count;max_count;deck_inclusion_count;average_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;type;image_url;is_ace_spec,
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Festival Lead;Applin;DRI 16;1;1;1;1,"['0;19;5', '26;DRI;;16;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_016_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Festival Lead;Rellor;DRI 24;3;2;2;1,"['5;19;10', '53;DRI;;24;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_024_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Festival Lead;Brock's Scouting;JTG 146;1;1;1;1,"['0;19;5', '26;JTG;;146;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_146_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Festival Lead;Forest of Vitality;ASC 188;1;1;1;1,"['0;19;5', '26;ASC;;188;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_188_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Ethan's Cyndaquil;DRI 32;12;4;3;4,"['0;3;100', '0;DRI;;32;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_032_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Ethan's Quilava;DRI 33;12;4;3;4,"['0;3;100', '0;DRI;;33;Common;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_033_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Ethan's Typhlosion;DRI 34;9;3;3;3,"['0;3;100', '0;DRI;;34;Rare;Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_034_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Dreepy;TWM 128;6;3;2;3,"['0;3;66', '67;TWM;;128;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_128_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Drakloak;TWM 129;5;3;2;2,"['5;3;66', '67;TWM;;129;Common;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_129_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Fezandipiti ex;ASC 142;3;1;3;1,"['0;3;100', '0;ASC;;142;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Shaymin;DRI 10;3;1;3;1,"['0;3;100', '0;DRI;;10;Uncommon;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_010_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Victini;SSP 21;5;2;3;1,"['67;3;100', '0;SSP;;21;Uncommon;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_021_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Psyduck;ASC 39;1;1;1;1,"['0;3;33', '33;ASC;;39;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Ethan's Adventure;DRI 165;12;4;3;4,"['0;3;100', '0;DRI;;165;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_165_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Lillie's Determination;ASC 192;9;3;3;3,"['0;3;100', '0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Boss's Orders;ASC 183;6;2;3;2,"['0;3;100', '0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Kieran;PRE 113;3;1;3;1,"['0;3;100', '0;PRE;;113;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_113_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Lana's Aid;TWM 155;1;1;1;1,"['0;3;33', '33;TWM;;155;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_155_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Poké Pad;POR 81;11;4;3;3,"['67;3;100', '0;POR;;81;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_081_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Ultra Ball;ASC 213;12;4;3;4,"['0;3;100', '0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Buddy-Buddy Poffin;ASC 184;10;4;3;3,"['33;3;100', '0;ASC;;184;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Rare Candy;MEG 125;8;3;3;2,"['67;3;100', '0;MEG;;125;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Night Stretcher;ASC 196;7;3;3;2,"['33;3;100', '0;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Redeemable Ticket;JTG 156;3;1;3;1,"['0;3;100', '0;JTG;;156;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_156_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Secret Box;TWM 163;3;1;3;1,"['0;3;100', '0;TWM;;163;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_163_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Sacred Ash;DRI 168;3;1;3;1,"['0;3;100', '0;DRI;;168;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_168_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Special Red Card;CRI 82;2;1;2;1,"['0;3;66', '67;CRI;;82;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRI/CRI_082_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Brave Bangle;WHT 80;6;2;3;2,"['0;3;100', '0;WHT;;80;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_080_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Gravity Mountain;SSP 177;3;2;2;1,"['5;3;66', '67;SSP;;177;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_177_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Fire Energy;EVO 92;15;5;3;5,"['0;3;100', '0;EVO;;92;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_092_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Battle Cage;PFL 85;4;2;2;2,"['0;3;66', '67;PFL;;85;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_085_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Dunsparce;JTG 120;2;2;1;2,"['0;3;33', '33;JTG;;120;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_120_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Dudunsparce;TEF 129;2;2;1;2,"['0;3;33', '33;TEF;;129;Rare;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_129_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Budew;ASC 16;1;1;1;1,"['0;3;33', '33;ASC;;16;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_016_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ethan's Typhlosion;Switch;MEG 130;1;1;1;1,"['0;3;33', '33;MEG;;130;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Teal Mask Ogerpon ex;TWM 25;19;4;5;3,"['8;5;100', '0;TWM;;25;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_025_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Chikorita;MEG 8;8;2;4;2,"['0;5;80', '0;MEG;;8;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_008_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Bayleef;MEG 9;10;2;5;2,"['0;5;100', '0;MEG;;9;Common;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_009_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Meganium;MEG 10;10;2;5;2,"['0;5;100', '0;MEG;;10;Rare;Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_010_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Smoliv;DRI 21;10;2;5;2,"['0;5;100', '0;DRI;;21;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_021_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Dolliv;DRI 22;10;2;5;2,"['0;5;100', '0;DRI;;22;Common;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_022_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Arboliva ex;DRI 23;10;2;5;2,"['0;5;100', '0;DRI;;23;Double Rare;Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_023_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Hoothoot;SCR 114;3;2;2;1,"['5;5;40', '0;SCR;;114;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_114_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Noctowl;SCR 115;4;2;3;1,"['33;5;60', '0;SCR;;115;Rare;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_115_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Meowth ex;POR 62;5;2;4;1,"['25;5;80', '0;POR;;62;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_062_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Fezandipiti ex;ASC 142;5;1;5;1,"['0;5;100', '0;ASC;;142;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Budew;ASC 16;5;1;5;1,"['0;5;100', '0;ASC;;16;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_016_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Lillie's Determination;ASC 192;20;4;5;4,"['0;5;100', '0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Boss's Orders;ASC 183;10;2;5;2,"['0;5;100', '0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Dawn;PFL 87;13;3;5;2,"['6;5;100', '0;PFL;;87;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_087_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Briar;PRE 100;3;1;3;1,"['0;5;60', '0;PRE;;100;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_100_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Lana's Aid;TWM 155;5;1;5;1,"['0;5;100', '0;TWM;;155;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_155_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Ultra Ball;ASC 213;18;4;5;3,"['6;5;100', '0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Bug Catching Set;PRE 102;20;4;5;4,"['0;5;100', '0;PRE;;102;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_102_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Poké Pad;POR 81;11;3;5;2,"['2;5;100', '0;POR;;81;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_081_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Energy Switch;MEG 115;4;1;4;1,"['0;5;80', '0;MEG;;115;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Night Stretcher;ASC 196;4;1;4;1,"['0;5;80', '0;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Special Red Card;CRI 82;2;1;2;1,"['0;5;40', '0;CRI;;82;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRI/CRI_082_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Unfair Stamp;TWM 165;5;1;5;1,"['0;5;100', '0;TWM;;165;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Forest of Vitality;ASC 188;19;4;5;3,"['8;5;100', '0;ASC;;188;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_188_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Grass Energy;EVO 91;58;12;5;11,"['6;5;100', '0;EVO;;91;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_091_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Hoothoot;TEF 126;1;1;1;1,"['0;5;20', '0;TEF;;126;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_126_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Tapu Bulu;SFA 6;1;1;1;1,"['0;5;20', '0;SFA;;6;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_006_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Psyduck;ASC 39;1;1;1;1,"['0;5;20', '0;ASC;;39;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Colress's Tenacity;SFA 57;1;1;1;1,"['0;5;20', '0;SFA;;57;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_057_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Judge;POR 76;1;1;1;1,"['0;5;20', '0;POR;;76;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_076_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Chikorita;ASC 8;2;2;1;2,"['0;5;20', '0;ASC;;8;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_008_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Buddy-Buddy Poffin;ASC 184;1;1;1;1,"['0;5;20', '0;ASC;;184;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Ogerpon Meganium;Team Rocket's Petrel;ASC 207;1;1;1;1,"['0;5;20', '0;ASC;;207;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_207_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Riolu;PRE 50;17;3;7;2,"['43;7;100', '0;PRE;;50;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_050_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Riolu;SCR 81;3;1;3;1,"['0;7;42', '86;SCR;;81;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_081_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Mega Lucario ex;MEG 77;21;3;7;3,"['0;7;100', '0;MEG;;77;Double Rare;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_077_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Solrock;MEG 75;15;3;7;2,"['14;7;100', '0;MEG;;75;Uncommon;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_075_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Dunsparce;JTG 120;18;3;7;2,"['57;7;100', '0;JTG;;120;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_120_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Dudunsparce;TEF 129;14;2;7;2,"['0;7;100', '0;TEF;;129;Rare;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_129_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Lunatone;MEG 74;14;2;7;2,"['0;7;100', '0;MEG;;74;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_074_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Makuhita;MEG 72;1;1;1;1,"['0;7;14', '29;MEG;;72;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_072_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Hariyama;MEG 73;1;1;1;1,"['0;7;14', '29;MEG;;73;Rare;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_073_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Chien-Pao;SSP 56;1;1;1;1,"['0;7;14', '29;SSP;;56;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_056_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Lillie's Determination;ASC 192;28;4;7;4,"['0;7;100', '0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Hilda;WHT 84;14;3;6;2,"['33;7;85', '71;WHT;;84;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_084_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Boss's Orders;ASC 183;25;4;7;3,"['57;7;100', '0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Team Rocket's Petrel;ASC 207;1;1;1;1,"['0;7;14', '29;ASC;;207;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_207_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Fighting Gong;ASC 187;28;4;7;4,"['0;7;100', '0;ASC;;187;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_187_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Poké Pad;POR 81;28;4;7;4,"['0;7;100', '0;POR;;81;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_081_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Premium Power Pro;ASC 199;27;4;7;3,"['86;7;100', '0;ASC;;199;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_199_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Buddy-Buddy Poffin;ASC 184;16;3;7;2,"['29;7;100', '0;ASC;;184;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Ultra Ball;ASC 213;13;3;6;2,"['17;7;85', '71;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Switch;MEG 130;4;1;4;1,"['0;7;57', '14;MEG;;130;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Special Red Card;CRI 82;8;2;5;1,"['6;7;71', '43;CRI;;82;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRI/CRI_082_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Air Balloon;ASC 181;5;2;3;1,"['67;7;42', '86;ASC;;181;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Maximum Belt;PRE 117;2;1;2;1,"['0;7;28', '57;PRE;;117;Ultra Rare;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_117_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Gravity Mountain;SSP 177;14;2;7;2,"['0;7;100', '0;SSP;;177;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_177_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Fighting Energy;EVO 96;56;9;7;8,"['0;7;100', '0;EVO;;96;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_096_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Mega Lucario;Rocky Fighting Energy;POR 87;18;4;7;2,"['57;7;100', '0;POR;;87;Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_087_R_EN_LG.png;No']"
