tournament_id;date;meta;archetype_id;group;set;number;card;copies_total;lists_with_card;lists_total;avg_count;inclusion_rate
6a8721c75a307140955752eb;2026-09-19;TEF-30C;rockets-honchkrow;trainer;TWM;158;Lucky Helmet;2;1;4;0.5;0.25
6a8721c75a307140955752eb;2026-09-19;TEF-30C;dhelmise-pbl;trainer;TWM;155;Lana's Aid;1;1;9;0.1111;0.1111
6a8721c75a307140955752eb;2026-09-19;TEF-30C;dhelmise-pbl;trainer;PFL;85;Battle Cage;1;1;9;0.1111;0.1111
6a8721c75a307140955752eb;2026-09-19;TEF-30C;basic-box-m;pokemon;ASC;62;Stunfisk;1;1;18;0.0556;0.0556
6a8721c75a307140955752eb;2026-09-19;TEF-30C;basic-box-m;trainer;POR;76;Judge;2;2;18;0.1111;0.1111
6a8721c75a307140955752eb;2026-09-19;TEF-30C;yanmega-ex;pokemon;JTG;120;Dunsparce;4;1;2;2.0;0.5
6a8721c75a307140955752eb;2026-09-19;TEF-30C;yanmega-ex;pokemon;TEF;129;Dudunsparce;3;1;2;1.5;0.5
6a8721c75a307140955752eb;2026-09-19;TEF-30C;yanmega-ex;pokemon;JTG;121;Dudunsparce ex;1;1;2;0.5;0.5
6a8721c75a307140955752eb;2026-09-19;TEF-30C;yanmega-ex;pokemon;DRI;10;Shaymin;1;1;2;0.5;0.5
6a8721c75a307140955752eb;2026-09-19;TEF-30C;yanmega-ex;trainer;SCR;138;Kofu;3;1;2;1.5;0.5
6a8721c75a307140955752eb;2026-09-19;TEF-30C;yanmega-ex;trainer;POR;71;Crushing Hammer;4;1;2;2.0;0.5
6a8721c75a307140955752eb;2026-09-19;TEF-30C;yanmega-ex;trainer;TWM;162;Scoop Up Cyclone;1;1;2;0.5;0.5
6a8721c75a307140955752eb;2026-09-19;TEF-30C;yanmega-ex;trainer;TWM;150;Handheld Fan;2;1;2;1.0;0.5
6a8721c75a307140955752eb;2026-09-19;TEF-30C;yanmega-ex;trainer;ASC;197;Nighttime Mine;4;1;2;2.0;0.5
6a8721c75a307140955752eb;2026-09-19;TEF-30C;yanmega-ex;energy;TEF;161;Mist Energy;3;1;2;1.5;0.5
6a8721c75a307140955752eb;2026-09-19;TEF-30C;basic-box-m;pokemon;TWM;141;Bloodmoon Ursaluna ex;1;1;18;0.0556;0.0556
6a8721c75a307140955752eb;2026-09-19;TEF-30C;basic-box-m;trainer;SSP;175;Dusk Ball;3;1;18;0.1667;0.0556
6a8721c75a307140955752eb;2026-09-19;TEF-30C;basic-box-m;trainer;POR;72;Energy Search;1;1;18;0.0556;0.0556
6a8721c75a307140955752eb;2026-09-19;TEF-30C;mega-greninja-ex;trainer;POR;84;Rosa's Encouragement;1;1;6;0.1667;0.1667
6a8721c75a307140955752eb;2026-09-19;TEF-30C;mega-greninja-ex;trainer;POR;76;Judge;1;1;6;0.1667;0.1667
6a8721c75a307140955752eb;2026-09-19;TEF-30C;mega-greninja-ex;trainer;TEF;160;Salvatore;1;1;6;0.1667;0.1667
6a8721c75a307140955752eb;2026-09-19;TEF-30C;mega-dragonite-ex;pokemon;DRI;40;Torchic;2;1;2;1.0;0.5
6a8721c75a307140955752eb;2026-09-19;TEF-30C;mega-dragonite-ex;pokemon;DRI;41;Combusken;2;1;2;1.0;0.5
6a8721c75a307140955752eb;2026-09-19;TEF-30C;mega-dragonite-ex;pokemon;JTG;24;Blaziken ex;2;1;2;1.0;0.5
6a8721c75a307140955752eb;2026-09-19;TEF-30C;mega-dragonite-ex;pokemon;30C;53;Pikachu ex;2;1;2;1.0;0.5
6a8721c75a307140955752eb;2026-09-19;TEF-30C;mega-dragonite-ex;pokemon;TWM;64;Wellspring Mask Ogerpon ex;1;1;2;0.5;0.5
6a8721c75a307140955752eb;2026-09-19;TEF-30C;mega-dragonite-ex;trainer;JTG;146;Brock's Scouting;3;1;2;1.5;0.5
6a8721c75a307140955752eb;2026-09-19;TEF-30C;mega-dragonite-ex;trainer;POR;76;Judge;2;1;2;1.0;0.5
6a8721c75a307140955752eb;2026-09-19;TEF-30C;mega-dragonite-ex;trainer;DRI;176;Team Rocket's Petrel;1;1;2;0.5;0.5
6a8721c75a307140955752eb;2026-09-19;TEF-30C;mega-dragonite-ex;trainer;MEG;125;Rare Candy;1;1;2;0.5;0.5
6a8721c75a307140955752eb;2026-09-19;TEF-30C;mega-dragonite-ex;trainer;DRI;180;Team Rocket's Watchtower;2;1;2;1.0;0.5
6a8721c75a307140955752eb;2026-09-19;TEF-30C;mega-dragonite-ex;energy;MEE;2;Fire Energy;2;1;2;1.0;0.5
6a8721c75a307140955752eb;2026-09-19;TEF-30C;mega-greninja-ex;pokemon;JTG;121;Dudunsparce ex;1;1;6;0.1667;0.1667
6a8721c75a307140955752eb;2026-09-19;TEF-30C;mega-greninja-ex;pokemon;30C;66;Mew ex;2;1;6;0.3333;0.1667
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;cynthia-garchomp-ex;pokemon;DRI;102;Cynthia's Gible;16;4;4;4.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;cynthia-garchomp-ex;pokemon;DRI;103;Cynthia's Gabite;16;4;4;4.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;cynthia-garchomp-ex;pokemon;DRI;104;Cynthia's Garchomp ex;12;4;4;3.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;cynthia-garchomp-ex;pokemon;DRI;7;Cynthia's Roselia;15;4;4;3.75;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;cynthia-garchomp-ex;pokemon;DRI;8;Cynthia's Roserade;14;4;4;3.5;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;cynthia-garchomp-ex;pokemon;DRI;10;Shaymin;1;1;4;0.25;0.25
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;cynthia-garchomp-ex;pokemon;DRI;129;Cynthia's Spiritomb;4;4;4;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;cynthia-garchomp-ex;trainer;MEG;114;Boss's Orders;13;4;4;3.25;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;cynthia-garchomp-ex;trainer;MEG;119;Lillie's Determination;16;4;4;4.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;cynthia-garchomp-ex;trainer;WHT;84;Hilda;4;2;4;1.0;0.5
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;cynthia-garchomp-ex;trainer;MEG;116;Fighting Gong;13;4;4;3.25;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;cynthia-garchomp-ex;trainer;POR;81;Poké Pad;15;4;4;3.75;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;cynthia-garchomp-ex;trainer;TEF;144;Buddy-Buddy Poffin;15;4;4;3.75;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;cynthia-garchomp-ex;trainer;MEG;124;Premium Power Pro;8;4;4;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;cynthia-garchomp-ex;trainer;MEG;130;Switch;5;4;4;1.25;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;cynthia-garchomp-ex;trainer;SVI;186;Pokégear 3.0;5;4;4;1.25;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;cynthia-garchomp-ex;trainer;DRI;162;Cynthia's Power Weight;15;4;4;3.75;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;cynthia-garchomp-ex;energy;POR;87;Rocky Fighting Energy;14;4;4;3.5;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;cynthia-garchomp-ex;energy;MEE;6;Fighting Energy;15;4;4;3.75;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;cynthia-garchomp-ex;energy;TEF;162;Neo Upper Energy;2;2;4;0.5;0.5
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;pokemon;JTG;97;N's Zorua;16;4;4;4.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;pokemon;JTG;98;N's Zoroark ex;15;4;4;3.75;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;pokemon;TWM;95;Munkidori;7;4;4;1.75;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;pokemon;ASC;155;N's Zekrom;6;4;4;1.5;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;pokemon;JTG;26;N's Darumaka;1;1;4;0.25;0.25
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;pokemon;JTG;27;N's Darmanitan;1;1;4;0.25;0.25
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;pokemon;TWM;131;Tatsugiri;3;3;4;0.75;0.75
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;pokemon;ASC;142;Fezandipiti ex;4;4;4;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;pokemon;JTG;116;N's Reshiram;4;4;4;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;pokemon;MEG;88;Yveltal;1;1;4;0.25;0.25
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;pokemon;SFA;39;Pecharunt ex;5;4;4;1.25;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;trainer;MEG;119;Lillie's Determination;16;4;4;4.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;trainer;MEG;114;Boss's Orders;12;4;4;3.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;trainer;SSP;170;Cyrano;9;4;4;2.25;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;trainer;POR;76;Judge;5;4;4;1.25;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;trainer;PRE;112;Janine's Secret Art;2;2;4;0.5;0.5
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;trainer;JTG;143;Black Belt's Training;4;4;4;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;trainer;TEF;144;Buddy-Buddy Poffin;14;4;4;3.5;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;trainer;JTG;153;N's PP Up;11;4;4;2.75;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;trainer;MEG;131;Ultra Ball;8;4;4;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;trainer;ASC;196;Night Stretcher;8;4;4;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;trainer;POR;81;Poké Pad;11;4;4;2.75;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;trainer;TWM;163;Secret Box;4;4;4;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;trainer;CRI;82;Special Red Card;4;4;4;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;trainer;PRE;95;Binding Mochi;5;4;4;1.25;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;trainer;JTG;152;N's Castle;4;2;4;1.0;0.5
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;trainer;DRI;180;Team Rocket's Watchtower;8;3;4;2.0;0.75
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;n-zoroark;energy;MEE;7;Darkness Energy;32;4;4;8.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;pokemon;TWM;128;Dreepy;28;7;7;4.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;pokemon;TWM;129;Drakloak;28;7;7;4.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;pokemon;TWM;130;Dragapult ex;19;7;7;2.7143;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;pokemon;PRE;35;Duskull;14;7;7;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;pokemon;PRE;36;Dusclops;13;7;7;1.8571;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;pokemon;PRE;37;Dusknoir;7;7;7;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;pokemon;ASC;16;Budew;10;7;7;1.4286;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;pokemon;POR;62;Meowth ex;7;7;7;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;pokemon;CRI;70;Patrat;2;2;7;0.2857;0.2857
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;pokemon;ASC;142;Fezandipiti ex;7;7;7;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;pokemon;PFL;14;Moltres;4;4;7;0.5714;0.5714
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;trainer;MEG;119;Lillie's Determination;28;7;7;4.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;trainer;MEG;114;Boss's Orders;20;7;7;2.8571;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;trainer;SCR;133;Crispin;12;7;7;1.7143;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;trainer;POR;84;Rosa's Encouragement;5;5;7;0.7143;0.7143
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;trainer;POR;76;Judge;4;4;7;0.5714;0.5714
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;trainer;PFL;87;Dawn;6;5;7;0.8571;0.7143
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;trainer;ASC;196;Night Stretcher;16;7;7;2.2857;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;trainer;TEF;144;Buddy-Buddy Poffin;28;7;7;4.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;trainer;POR;81;Poké Pad;27;7;7;3.8571;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;trainer;MEG;131;Ultra Ball;23;7;7;3.2857;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;trainer;CRI;82;Special Red Card;7;7;7;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;trainer;TWM;165;Unfair Stamp;5;5;7;0.7143;0.7143
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;trainer;TWM;153;Jamming Tower;3;3;7;0.4286;0.4286
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;energy;MEE;5;Psychic Energy;23;7;7;3.2857;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;dragapult-dusknoir;energy;MEE;2;Fire Energy;23;7;7;3.2857;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;mega-excadrill-ex;pokemon;TEF;113;Beldum;28;7;7;4.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;mega-excadrill-ex;pokemon;TEF;114;Metang;28;7;7;4.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;mega-excadrill-ex;pokemon;CRI;61;Metagross;11;7;7;1.5714;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;mega-excadrill-ex;pokemon;PBL;46;Drilbur;23;7;7;3.2857;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;mega-excadrill-ex;pokemon;PBL;65;Mega Excadrill ex;14;7;7;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;mega-excadrill-ex;pokemon;BLK;67;Genesect ex;14;7;7;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;mega-excadrill-ex;pokemon;DRI;71;Ethan's Pichu;2;2;7;0.2857;0.2857
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;mega-excadrill-ex;trainer;DRI;176;Team Rocket's Petrel;28;7;7;4.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;mega-excadrill-ex;trainer;MEG;114;Boss's Orders;13;6;7;1.8571;0.8571
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;mega-excadrill-ex;trainer;MEG;119;Lillie's Determination;14;5;7;2.0;0.7143
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;mega-excadrill-ex;trainer;TWM;154;Kieran;9;7;7;1.2857;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;mega-excadrill-ex;trainer;DRI;178;Team Rocket's Transceiver;14;4;7;2.0;0.5714
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;mega-excadrill-ex;trainer;DRI;164;Energy Recycler;8;6;7;1.1429;0.8571
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;mega-excadrill-ex;trainer;PFL;91;Jumbo Ice Cream;17;7;7;2.4286;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;mega-excadrill-ex;trainer;TEF;144;Buddy-Buddy Poffin;19;7;7;2.7143;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;mega-excadrill-ex;trainer;CRI;82;Special Red Card;5;5;7;0.7143;0.7143
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;mega-excadrill-ex;trainer;MEG;131;Ultra Ball;6;6;7;0.8571;0.8571
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;mega-excadrill-ex;trainer;SSP;185;Precious Trolley;3;3;7;0.4286;0.4286
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;mega-excadrill-ex;trainer;ASC;181;Air Balloon;5;5;7;0.7143;0.7143
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;mega-excadrill-ex;trainer;SSP;177;Gravity Mountain;3;3;7;0.4286;0.4286
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;mega-excadrill-ex;energy;MEE;8;Metal Energy;116;7;7;16.5714;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;pokemon;MEG;104;Mega Kangaskhan ex;4;1;1;4.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;pokemon;POR;62;Meowth ex;3;1;1;3.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;pokemon;JTG;56;Lillie's Clefairy ex;3;1;1;3.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;pokemon;TWM;25;Teal Mask Ogerpon ex;2;1;1;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;pokemon;SSP;76;Latias ex;2;1;1;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;pokemon;ASC;142;Fezandipiti ex;2;1;1;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;pokemon;TEF;81;Iron Crown ex;1;1;1;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;pokemon;TWM;64;Wellspring Mask Ogerpon ex;1;1;1;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;pokemon;SSP;56;Chien-Pao;1;1;1;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;pokemon;SSP;111;Passimian;1;1;1;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;pokemon;TEF;25;Iron Leaves ex;1;1;1;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;trainer;SCR;133;Crispin;4;1;1;4.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;trainer;MEG;114;Boss's Orders;2;1;1;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;trainer;SSP;170;Cyrano;2;1;1;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;trainer;TEF;145;Ciphermaniac's Codebreaking;1;1;1;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;trainer;MEG;115;Energy Switch;4;1;1;4.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;trainer;MEG;131;Ultra Ball;4;1;1;4.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;trainer;SSP;175;Dusk Ball;2;1;1;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;trainer;ASC;196;Night Stretcher;1;1;1;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;trainer;TWM;165;Unfair Stamp;1;1;1;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;trainer;JTG;151;Lillie's Pearl;2;1;1;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;trainer;SCR;131;Area Zero Underdepths;4;1;1;4.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;energy;MEE;1;Grass Energy;5;1;1;5.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;energy;MEE;5;Psychic Energy;3;1;1;3.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;energy;POR;88;Telepathic Psychic Energy;2;1;1;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;energy;MEE;3;Water Energy;1;1;1;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;clefairy-ogerpon;energy;MEE;6;Fighting Energy;1;1;1;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;pokemon;POR;20;Staryu;4;2;2;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;pokemon;POR;21;Mega Starmie ex;4;2;2;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;pokemon;CRI;20;Froakie;4;2;2;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;pokemon;CRI;21;Frogadier;4;2;2;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;pokemon;TWM;106;Greninja ex;4;2;2;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;pokemon;PRE;35;Duskull;4;2;2;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;pokemon;PRE;36;Dusclops;4;2;2;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;pokemon;PRE;37;Dusknoir;2;2;2;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;pokemon;ASC;46;Snorunt;4;2;2;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;pokemon;ASC;47;Mega Froslass ex;4;2;2;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;pokemon;POR;62;Meowth ex;4;2;2;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;pokemon;ASC;142;Fezandipiti ex;2;2;2;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;pokemon;DRI;10;Shaymin;1;1;2;0.5;0.5
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;pokemon;ASC;16;Budew;3;2;2;1.5;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;trainer;MEG;119;Lillie's Determination;6;2;2;3.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;trainer;WHT;84;Hilda;4;2;2;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;trainer;MEG;114;Boss's Orders;4;2;2;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;trainer;POR;76;Judge;2;2;2;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;trainer;SFA;57;Colress's Tenacity;2;2;2;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;trainer;DRI;176;Team Rocket's Petrel;2;2;2;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;trainer;MEG;132;Wally's Compassion;2;2;2;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;trainer;MEG;131;Ultra Ball;6;2;2;3.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;trainer;TEF;144;Buddy-Buddy Poffin;6;2;2;3.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;trainer;POR;81;Poké Pad;6;2;2;3.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;trainer;ASC;196;Night Stretcher;4;2;2;2.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;trainer;MEG;125;Rare Candy;2;2;2;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;trainer;CRI;82;Special Red Card;2;2;2;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;trainer;MEG;130;Switch;2;2;2;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;trainer;ASC;181;Air Balloon;1;1;2;0.5;0.5
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;trainer;SCR;136;Grand Tree;2;2;2;1.0;1.0
6a9eeefcab080c8c957fcf4d;2026-09-18;TEF-30C;greninja-ex;trainer;MEG;129;Surfing Beach;2;2;2;1.0;1.0
