archetype;card_name;card_identifier;total_count;max_count;deck_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;image_url
Froslass Munkidori;Luminous Energy;Luminous Energy PAL 191;6;2;5;6;83,3;PAL;;191;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_191_U_EN_LG.png
Froslass Munkidori;Prism Energy;Prism Energy ASC 216;9;4;5;6;83,3;ASC;;216;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_216_U_EN_LG.png
Froslass Munkidori;Shaymin;Shaymin TEF 13;5;1;5;6;83,3;TEF;;13;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_13_U_EN_LG.png
Froslass Munkidori;Super Rod;Super Rod PAL 188;5;1;5;6;83,3;PAL;;188;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_C_EN_LG.png
Froslass Munkidori;Counter Gain;Counter Gain ASC 186;4;1;4;6;66,7;ASC;;186;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_186_C_EN_LG.png
Froslass Munkidori;Professor's Research;Professor's Research PRE 122;5;2;4;6;66,7;PRE;;122;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_122_C_EN_LG.png
Froslass Munkidori;Secret Box;Secret Box TWM 163;4;1;4;6;66,7;TWM;;163;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_163_UR_EN_LG.png
Froslass Munkidori;Iron Bundle;Iron Bundle SSP 55;3;1;3;6;50,0;SSP;;55;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_55_U_EN_LG.png
Froslass Munkidori;Maractus;Maractus SSH 7;3;1;3;6;50,0;SSH;;7;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_7_C_EN_LG.png
Froslass Munkidori;Psyduck;Psyduck ASC 39;3;1;3;6;50,0;ASC;;39;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_39_C_EN_LG.png
Froslass Munkidori;Switch;Switch MEG 130;3;1;3;6;50,0;MEG;;130;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_C_EN_LG.png
Froslass Munkidori;Yveltal;Yveltal SFA 35;3;1;3;6;50,0;SFA;;35;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_35_U_EN_LG.png
Froslass Munkidori;Energy Switch;Energy Switch MEG 115;2;1;2;6;33,3;MEG;;115;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_C_EN_LG.png
Froslass Munkidori;Enhanced Hammer;Enhanced Hammer TWM 148;2;1;2;6;33,3;TWM;;148;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_148_U_EN_LG.png
Froslass Munkidori;Penny;Penny SVI 183;2;1;2;6;33,3;SVI;;183;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_183_U_EN_LG.png
Froslass Munkidori;Technical Machine: Evolution;Technical Machine: Evolution PAR 178;2;1;2;6;33,3;PAR;;178;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_178_U_EN_LG.png
Froslass Munkidori;Ting-Lu ex;Ting-Lu ex PAL 127;2;1;2;6;33,3;PAL;;127;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_127_D_EN_LG.png
Froslass Munkidori;Unfair Stamp;Unfair Stamp TWM 165;2;1;2;6;33,3;TWM;;165;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_UR_EN_LG.png
Froslass Munkidori;Boss's Orders;Boss's Orders MEG 114;1;1;1;6;16,7;MEG;;114;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_114_U_EN_LG.png
Froslass Munkidori;Crushing Hammer;Crushing Hammer SVI 168;1;1;1;6;16,7;SVI;;168;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_168_C_EN_LG.png
Froslass Munkidori;Fezandipiti ex;Fezandipiti ex ASC 142;1;1;1;6;16,7;ASC;;142;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_D_EN_LG.png
Froslass Munkidori;Larry's Skill;Larry's Skill PRE 115;1;1;1;6;16,7;PRE;;115;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_115_C_EN_LG.png
Froslass Munkidori;Luxurious Cape;Luxurious Cape PAR 166;1;1;1;6;16,7;PAR;;166;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_166_U_EN_LG.png
Froslass Munkidori;Ting-Lu;Ting-Lu TWM 110;1;1;1;6;16,7;TWM;;110;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_110_R_EN_LG.png
Froslass Munkidori;Town Store;Town Store OBF 196;1;1;1;6;16,7;OBF;;196;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_196_C_EN_LG.png
Gardevoir Ex Sv;Artazon;Artazon PAF 76;54;2;32;32;100,0;PAF;;76;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_76_U_EN_LG.png
Gardevoir Ex Sv;Arven;Arven SVI 166;60;2;32;32;100,0;SVI;;166;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_166_U_EN_LG.png
Gardevoir Ex Sv;Bravery Charm;Bravery Charm PAL 173;39;2;32;32;100,0;PAL;;173;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_173_U_EN_LG.png
Gardevoir Ex Sv;Counter Catcher;Counter Catcher PAR 160;53;2;32;32;100,0;PAR;;160;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_U_EN_LG.png
Gardevoir Ex Sv;Darkness Energy;Darkness Energy CRZ 158;96;3;32;32;100,0;CRZ;;158;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_158_UR_EN_LG.png
Gardevoir Ex Sv;Earthen Vessel;Earthen Vessel PAR 163;99;4;32;32;100,0;PAR;;163;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_163_U_EN_LG.png
Gardevoir Ex Sv;Fezandipiti ex;Fezandipiti ex ASC 142;32;1;32;32;100,0;ASC;;142;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_D_EN_LG.png
Gardevoir Ex Sv;Gardevoir ex;Gardevoir ex SVI 86;64;2;32;32;100,0;SVI;;86;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_86_D_EN_LG.png
Gardevoir Ex Sv;Iono;Iono PAF 80;128;4;32;32;100,0;PAF;;80;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_80_U_EN_LG.png
Gardevoir Ex Sv;Kirlia;Kirlia MEG 59;64;2;32;32;100,0;MEG;;59;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_59_C_EN_LG.png
Gardevoir Ex Sv;Lillie's Clefairy ex;Lillie's Clefairy ex ASC 76;32;1;32;32;100,0;ASC;;76;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_76_D_EN_LG.png
Gardevoir Ex Sv;Lillie's Determination;Lillie's Determination MEG 119;116;4;32;32;100,0;MEG;;119;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_119_U_EN_LG.png
Gardevoir Ex Sv;Mew ex;Mew ex MEW 151;32;1;32;32;100,0;MEW;;151;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_151_D_EN_LG.png
Gardevoir Ex Sv;Munkidori;Munkidori ASC 99;96;3;32;32;100,0;ASC;;99;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_99_R_EN_LG.png
Gardevoir Ex Sv;Nest Ball;Nest Ball SVI 181;62;2;32;32;100,0;SVI;;181;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_181_U_EN_LG.png
Gardevoir Ex Sv;Night Stretcher;Night Stretcher ASC 196;64;2;32;32;100,0;ASC;;196;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_C_EN_LG.png
Gardevoir Ex Sv;Psychic Energy;Psychic Energy CRZ 156;255;8;32;32;100,0;CRZ;;156;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_156_UR_EN_LG.png
Gardevoir Ex Sv;Ralts;Ralts MEG 58;96;3;32;32;100,0;MEG;;58;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_58_C_EN_LG.png
Gardevoir Ex Sv;Rare Candy;Rare Candy MEG 125;64;2;32;32;100,0;MEG;;125;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_C_EN_LG.png
Gardevoir Ex Sv;Scream Tail;Scream Tail TEF 77;32;1;32;32;100,0;TEF;;77;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_77_U_EN_LG.png
Gardevoir Ex Sv;Secret Box;Secret Box TWM 163;32;1;32;32;100,0;TWM;;163;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_163_UR_EN_LG.png
Gardevoir Ex Sv;Super Rod;Super Rod PAL 188;32;1;32;32;100,0;PAL;;188;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_C_EN_LG.png
Gardevoir Ex Sv;Technical Machine: Evolution;Technical Machine: Evolution PAR 178;64;2;32;32;100,0;PAR;;178;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_178_U_EN_LG.png
Gardevoir Ex Sv;Ultra Ball;Ultra Ball MEG 131;128;4;32;32;100,0;MEG;;131;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_131_C_EN_LG.png
Gardevoir Ex Sv;Frillish;Frillish BST 41;30;1;30;32;93,8;BST;;41;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BST/BST_41_C_EN_LG.png
Gardevoir Ex Sv;Professor Turo's Scenario;Professor Turo's Scenario PAR 171;26;1;26;32;81,2;PAR;;171;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_171_U_EN_LG.png
Gardevoir Ex Sv;Luxurious Cape;Luxurious Cape PAR 166;25;1;25;32;78,1;PAR;;166;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_166_U_EN_LG.png
Gardevoir Ex Sv;Professor's Research;Professor's Research PRE 122;15;2;14;32;43,8;PRE;;122;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_122_C_EN_LG.png
Gardevoir Ex Sv;Drifloon;Drifloon SCR 60;10;1;10;32;31,2;SCR;;60;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_60_C_EN_LG.png
Gardevoir Ex Sv;Mystery Garden;Mystery Garden MEG 122;9;1;9;32;28,1;MEG;;122;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_122_U_EN_LG.png
Gardevoir Ex Sv;Mega Diancie ex;Mega Diancie ex PFL 41;7;1;7;32;21,9;PFL;;41;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_41_D_EN_LG.png
Gardevoir Ex Sv;Buddy-Buddy Poffin;Buddy-Buddy Poffin ASC 184;2;1;2;32;6,2;ASC;;184;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_C_EN_LG.png
Gardevoir Ex Sv;Team Rocket's Watchtower;Team Rocket's Watchtower ASC 210;2;1;2;32;6,2;ASC;;210;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_210_U_EN_LG.png
Gardevoir Jellicent;Counter Catcher;Counter Catcher PAR 160;61;2;40;40;100,0;PAR;;160;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_U_EN_LG.png
Gardevoir Jellicent;Darkness Energy;Darkness Energy CRZ 158;120;3;40;40;100,0;CRZ;;158;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_158_UR_EN_LG.png
Gardevoir Jellicent;Earthen Vessel;Earthen Vessel PAR 163;115;3;40;40;100,0;PAR;;163;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_163_U_EN_LG.png
Gardevoir Jellicent;Frillish;Frillish BST 41;81;3;40;40;100,0;BST;;41;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BST/BST_41_C_EN_LG.png
Gardevoir Jellicent;Gardevoir ex;Gardevoir ex SVI 86;80;2;40;40;100,0;SVI;;86;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_86_D_EN_LG.png
Gardevoir Jellicent;Iono;Iono PAF 80;158;4;40;40;100,0;PAF;;80;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_80_U_EN_LG.png
Gardevoir Jellicent;Jellicent ex;Jellicent ex WHT 45;42;2;40;40;100,0;WHT;;45;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_45_D_EN_LG.png
Gardevoir Jellicent;Kirlia;Kirlia MEG 59;55;2;40;40;100,0;MEG;;59;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_59_C_EN_LG.png
Gardevoir Jellicent;Lillie's Determination;Lillie's Determination MEG 119;155;4;40;40;100,0;MEG;;119;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_119_U_EN_LG.png
Gardevoir Jellicent;Munkidori;Munkidori ASC 99;120;3;40;40;100,0;ASC;;99;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_99_R_EN_LG.png
Gardevoir Jellicent;Nest Ball;Nest Ball SVI 181;86;4;40;40;100,0;SVI;;181;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_181_U_EN_LG.png
Gardevoir Jellicent;Night Stretcher;Night Stretcher ASC 196;80;2;40;40;100,0;ASC;;196;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_C_EN_LG.png
Gardevoir Jellicent;Psychic Energy;Psychic Energy CRZ 156;281;8;40;40;100,0;CRZ;;156;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_156_UR_EN_LG.png
Gardevoir Jellicent;Ralts;Ralts MEG 58;113;3;40;40;100,0;MEG;;58;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_58_C_EN_LG.png
Gardevoir Jellicent;Rare Candy;Rare Candy MEG 125;104;3;40;40;100,0;MEG;;125;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_C_EN_LG.png
Gardevoir Jellicent;Super Rod;Super Rod PAL 188;40;1;40;40;100,0;PAL;;188;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_C_EN_LG.png
Gardevoir Jellicent;Ultra Ball;Ultra Ball MEG 131;159;4;40;40;100,0;MEG;;131;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_131_C_EN_LG.png
Gardevoir Jellicent;Artazon;Artazon PAF 76;46;2;39;40;97,5;PAF;;76;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_76_U_EN_LG.png
Gardevoir Jellicent;Bravery Charm;Bravery Charm PAL 173;62;2;39;40;97,5;PAL;;173;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_173_U_EN_LG.png
Gardevoir Jellicent;Lillie's Clefairy ex;Lillie's Clefairy ex ASC 76;39;1;39;40;97,5;ASC;;76;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_76_D_EN_LG.png
Gardevoir Jellicent;Mew ex;Mew ex MEW 151;39;1;39;40;97,5;MEW;;151;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_151_D_EN_LG.png
