deck_name;rank;count;share;winrate
Marnie's Grimmsnarl;56;57;0,19;47,54
Mega Charizard X;57;57;0,19;30,8
Diancie Dusknoir;58;58;0,19;48,58
Tera Box;59;56;0,18;50,68
Erika's Victreebel;60;55;0,18;40,93
Sharpedo Toxtricity;61;55;0,18;39,91
Zygarde Barbaracle;62;53;0,17;48,36
Froslass Dudunsparce;63;51;0,17;38,46
Iron Thorns;64;52;0,17;32,42
Hydreigon;65;47;0,15;33,14
Iono's Bellibolt;66;42;0,14;39,16
Palafin;67;39;0,13;48,98
Hop's Zacian;68;41;0,13;44,81
Ogerpon Meganium;69;39;0,13;41,52
Archaludon;70;39;0,13;35,92
Mega Feraligatr;71;37;0,12;30,09
Ursaluna Lunatone;72;33;0,11;40,16
Bronzong;73;31;0,1;49,64
Yanmega;74;29;0,1;46,62
Decidueye;75;29;0,1;37,25
Rocket's Nidoking;76;24;0,08;38,14
Mega Camerupt;77;21;0,07;37,74
Jellicent Dusknoir;78;20;0,07;42,25
Archaludon Dudunsparce;79;18;0,06;35,06
Joltik Box;80;18;0,06;41,1
Blissey;81;17;0,06;49,32
Dragapult Froslass;82;17;0,06;44,44
Archaludon Zoroark;83;19;0,06;43,08
Blaziken;84;17;0,06;37,1
Eelektrik;85;16;0,05;40,24
Mega Zygarde;86;16;0,05;35,71
Gengar;87;16;0,05;30,77
Misty's Gyarados;88;15;0,05;32,2
Paldean Tauros;89;16;0,05;51,72
Greninja Blaziken;90;15;0,05;58,62
Azumarill;91;16;0,05;38,6
Ethan's Magcargo;92;15;0,05;38,46
Sinistcha Ogerpon;93;13;0,04;59,42
Terapagos Noctowl;94;12;0,04;46,81
Rocket's Spidops;95;12;0,04;28,57
Feraligatr;96;11;0,04;36,11
Dudunsparce Control;97;10;0,03;44,44
Mamoswine;98;8;0,03;44,74
Mega Lopunny;99;10;0,03;36,11
Sylveon;100;10;0,03;34,29
Scizor;101;10;0,03;42,86
Flygon;102;9;0,03;35,71
Mega Gengar;103;8;0,03;15,0
Raging Bolt Bellibolt;104;7;0,02;39,39
Scovillain;105;5;0,02;50,0
Alakazam;106;6;0,02;40,0
Dragonite Eelektrik;107;5;0,02;31,82
Mega Sharpedo;108;5;0,02;38,89
Flareon;109;5;0,02;35,29
Zoroark Crustle;110;5;0,02;30,77
Mega Manectric;111;4;0,01;52,38
Seaking Festival Lead;112;3;0,01;57,89
Mega Latias;113;4;0,01;44,44
Cinderace;114;4;0,01;43,75
Luxray;115;4;0,01;42,86
Cornerstone Mask Ogerpon;116;3;0,01;16,67
Toxtricity Brute Bonnet;117;2;0,01;50,0
Mega Diancie;118;2;0,01;41,67
Dragapult Zoroark;119;2;0,01;36,36
Tyranitar;120;2;0,01;36,36
Alolan Exeggutor ex;121;2;0,01;27,27
Okidogi;122;3;0,01;40,0
Slaking;123;2;0,01;33,33
Raging Bolt;124;2;0,01;11,11
Bloodmoon Ursaluna;125;3;0,01;12,5
Hydrapple Ogerpon;126;2;0,01;60,0
Hydrapple;127;2;0,01;33,33
Rocket's Porygon-Z;128;1;0,0;50,0
Incineroar;129;1;0,0;33,33
Milotic;130;1;0,0;33,33
Heatran Metang;131;1;0,0;0,0
Future Box;132;1;0,0;0,0
