deck_name;rank;count;share;winrate
Marnie's Grimmsnarl;61;93;0,17;46,2
Ogerpon Meganium;62;92;0,17;39,33
Mega Dragonite;63;87;0,16;48,3
Diancie Dusknoir;64;84;0,15;45,26
Tera Box;65;80;0,15;49,84
Zygarde Barbaracle;66;64;0,12;46,88
Palafin;67;63;0,12;48,32
Froslass Dudunsparce;68;65;0,12;39,08
Erika's Victreebel;69;67;0,12;39,3
Iono's Bellibolt;70;63;0,12;39,37
Ursaluna Lunatone;71;55;0,1;40,58
Yanmega;72;52;0,1;45,85
Azumarill;73;52;0,1;42,42
Iron Thorns;74;56;0,1;31,98
Gengar;75;52;0,1;36,22
Mega Camerupt;76;50;0,09;35,17
Bronzong;77;48;0,09;45,79
Decidueye;78;50;0,09;36,41
Archaludon;79;47;0,09;37,78
Archaludon Dudunsparce;80;43;0,08;36,84
Dragapult Froslass;81;41;0,08;46,2
Mega Feraligatr;82;46;0,08;30,57
Dudunsparce Control;83;36;0,07;39,75
Joltik Box;84;40;0,07;42,67
Eelektrik;85;34;0,06;34,93
Mega Zygarde;86;30;0,06;42,03
Paldean Tauros;87;30;0,06;45,22
Sinistcha Ogerpon;88;27;0,05;55,19
Alakazam;89;29;0,05;48,41
Rocket's Nidoking;90;25;0,05;37,19
Jellicent Dusknoir;91;29;0,05;42,34
Sylveon;92;26;0,05;36,7
Rocket's Spidops;93;25;0,05;37,0
Ethan's Magcargo;94;27;0,05;34,78
Greninja Blaziken;95;26;0,05;52,22
Archaludon Zoroark;96;27;0,05;41,57
Mamoswine;97;26;0,05;38,2
Mega Gengar;98;27;0,05;27,71
Misty's Gyarados;99;23;0,04;36,73
Blissey;100;21;0,04;45,68
Blaziken;101;23;0,04;36,36
Mega Lopunny;102;21;0,04;35,53
Terapagos Noctowl;103;19;0,03;37,97
Feraligatr;104;16;0,03;36,36
Raging Bolt Bellibolt;105;13;0,02;40,0
Scizor;106;13;0,02;43,59
Mega Diancie;107;9;0,02;38,46
Mega Sharpedo;108;11;0,02;22,58
Flygon;109;10;0,02;35,48
Dragapult Zoroark;110;8;0,01;48,72
Mega Manectric;111;8;0,01;48,65
Mega Latias;112;8;0,01;34,38
Toxtricity Brute Bonnet;113;6;0,01;56,25
Scovillain;114;6;0,01;46,88
Dragonite Eelektrik;115;6;0,01;40,74
Flareon;116;8;0,01;23,08
Cinderace;117;6;0,01;44,0
Luxray;118;6;0,01;41,67
Tyranitar;119;5;0,01;31,82
Zoroark Crustle;120;6;0,01;45,0
Heatran Metang;121;4;0,01;33,33
Slaking;122;3;0,01;37,5
Hydrapple Ogerpon;123;5;0,01;53,85
Alolan Exeggutor ex;124;3;0,01;23,08
Cornerstone Mask Ogerpon;125;3;0,01;16,67
Okidogi;126;4;0,01;36,36
Bloodmoon Ursaluna;127;3;0,01;12,5
Hydrapple;128;3;0,01;20,0
Rocket's Porygon-Z;129;2;0,0;40,0
Incineroar;130;2;0,0;40,0
Farigiraf;131;2;0,0;40,0
Raging Bolt;132;2;0,0;11,11
Zoroark Lucario;133;1;0,0;66,67
Ancient Box;134;2;0,0;33,33
Milotic;135;1;0,0;33,33
Dragapult Iron Thorns;136;1;0,0;50,0
Salamence;137;1;0,0;0,0
Future Box;138;1;0,0;0,0
Galvantula;139;1;0,0;0,0
