deck_name;rank;count;share;winrate
Flareon;119;5;0,01;35,29
Tyranitar;120;3;0,01;30,77
Cornerstone Mask Ogerpon;121;3;0,01;16,67
Bloodmoon Ursaluna;122;3;0,01;12,5
Alolan Exeggutor ex;123;2;0,0;27,27
Okidogi;124;3;0,0;40,0
Farigiraf;125;2;0,0;40,0
Incineroar;126;2;0,0;40,0
Rocket's Porygon-Z;127;2;0,0;40,0
Slaking;128;2;0,0;33,33
Raging Bolt;129;2;0,0;11,11
Zoroark Lucario;130;1;0,0;66,67
Hydrapple Ogerpon;131;2;0,0;60,0
Heatran Metang;132;2;0,0;25,0
Hydrapple;133;2;0,0;33,33
Milotic;134;1;0,0;33,33
Salamence;135;1;0,0;0,0
Future Box;136;1;0,0;0,0
